# CryptoQuant Multi-Asset Export
# Generated: 2026-06-15T16:38:33.415Z
# Days: 365
# Assets: btc,eth,xrp,sol,ada,doge,ltc,trx,bch,etc,avax,dot,atom,matic,bnb,link,uni,aave,shib,usdt,usdc


# ₿ BTC · OHLCV
date,value
"2026-03-12","8606672.17021"
"2026-03-11","7653500.26104"
"2026-03-10","12403234.44787"
"2026-03-09","8268946.56051"
"2026-03-08","17351515.46729"
"2026-03-07","7248714.83799"
"2026-03-06","25220142.79735"
"2026-03-05","16681419.9503"
"2026-03-04","13988590.14914"
"2026-03-03","20349064.89132"
"2026-03-02","13066893.64422"
"2026-03-01","22552298.25269"
"2026-02-28","27933766.252"
"2026-02-27","22836723.34761"
"2026-02-26","13476764.2417"
"2026-02-25","10262809.00098"
"2026-02-24","19014166.67404"
"2026-02-23","41279591.21502"
"2026-02-22","3486709.17373"
"2026-02-21","1315471.46802"
"2026-02-20","13793339.88854"
"2026-02-19","8342449.12519"
"2026-02-18","15728961.8472"
"2026-02-17","19095191.20576"
"2026-02-16","9929667.38733"
"2026-02-15","20323951.91818"
"2026-02-14","4605884.67642"
"2026-02-13","4479819.6302"
"2026-02-12","17714436.64834"
"2026-02-11","37415693.73311"
"2026-02-10","12676653.8712"
"2026-02-09","19758522.71968"
"2026-02-08","10085482.40435"
"2026-02-07","30641056.84107"
"2026-02-06","50282261.06541"
"2026-02-05","150168813.23576"
"2026-02-04","41911475.57686"
"2026-02-03","50543983.80583"
"2026-02-02","32370609.19489"
"2026-02-01","26056893.31726"
"2026-01-31","75400185.28856999"
"2026-01-30","31755805.1453"
"2026-01-29","53261547.94126"
"2026-01-28","5440137.04156"
"2026-01-27","5599019.14387"
"2026-01-26","6619149.69706"
"2026-01-25","46265923.61643"
"2026-01-24","486497.35472"
"2026-01-23","8984035.92681"
"2026-01-22","7104700.38234"
"2026-01-21","23987002.58817"
"2026-01-20","51287161.37757999"
"2026-01-19","27775897.20515"
"2026-01-18","13233753.65031"
"2026-01-17","76357.42911"
"2026-01-16","6814480.37534"
"2026-01-15","15203303.21364"
"2026-01-14","5114257.10437"
"2026-01-13","2000764.57411"
"2026-01-12","12392857.5795"
"2026-01-11","1852931.84819"
"2026-01-10","268925.24605"
"2026-01-09","8022732.51548"
"2026-01-08","18766218.41371"
"2026-01-07","13897604.70538"
"2026-01-06","24285127.25253"
"2026-01-05","2981823.80236"
"2026-01-04","2063713.28725"
"2026-01-03","1473877.83037"
"2026-01-02","7800254.76317"
"2026-01-01","345159.35387"
"2025-12-31","7609509.84322"
"2025-12-30","3334292.26996"
"2025-12-29","11485631.20627"
"2025-12-28","673247.15395"
"2025-12-27","74975.39676"
"2025-12-26","7842142.1776"
"2025-12-25","3304833.04821"
"2025-12-24","6148314.7299"
"2025-12-23","10970137.093"
"2025-12-22","10900957.47171"
"2025-12-21","4222180.62421"
"2025-12-20","279766.82429"
"2025-12-19","6500001.02987"
"2025-12-18","25182048.40051"
"2025-12-17","21857270.97797"
"2025-12-16","6931844.22419"
"2025-12-15","39243096.23319"
"2025-12-14","16525354.80536"
"2025-12-13","1906699.69133"
"2025-12-12","17084456.43745"
"2025-12-11","27483541.63274"
"2025-12-10","11579187.64118"
"2025-12-09","7845168.14289"
"2025-12-08","12271683.74696"
"2025-12-07","13779965.28526"
"2025-12-06","2935206.47825"
"2025-12-05","28428940.90756"
"2025-12-04","15983585.84376"
"2025-12-03","13898905.00125"
"2025-12-02","9541384.13154"
"2025-12-01","90429553.11336"
"2025-11-30","6876954.43905"
"2025-11-29","3334763.5256"
"2025-11-28","15384073.79069"
"2025-11-27","4336569.25185"
"2025-11-26","6256315.60373"
"2025-11-25","12724887.31598"
"2025-11-24","13672633.54391"
"2025-11-23","6961634.68283"
"2025-11-22","6662184.433"
"2025-11-21","89173888.16535"
"2025-11-20","78634226.13953"
"2025-11-19","37462326.57642"
"2025-11-18","36538408.32844"
"2025-11-17","41983862.74744"
"2025-11-16","27417517.68842"
"2025-11-15","4073492.61342"
"2025-11-14","82415247.86627"
"2025-11-13","52261303.34217"
"2025-11-12","20133356.54996"
"2025-11-11","15059094.63406"
"2025-11-10","6662329.6879"
"2025-11-09","3167999.88847"
"2025-11-08","12161241.61857"
"2025-11-07","15946920.7298"
"2025-11-06","20749215.01138"
"2025-11-05","8196666.95714"
"2025-11-04","90235160.74927"
"2025-11-03","53892541.52109"
"2025-11-02","3738537.67326"
"2025-11-01","218276.09157"
"2025-10-31","12237713.44826999"
"2025-10-30","42949890.4988"
"2025-10-29","27867252.9427"
"2025-10-28","29780292.93358"
"2025-10-27","8088019.2462"
"2025-10-26","963772.75012"
"2025-10-25","402919.86325"
"2025-10-24","7654535.79591"
"2025-10-23","5929121.22694"
"2025-10-22","16820136.94466"
"2025-10-21","47512366.95351001"
"2025-10-20","9043518.39883"
"2025-10-19","3259093.79633"
"2025-10-18","1219652.62968"
"2025-10-17","55447121.12288"
"2025-10-16","29858012.43487"
"2025-10-15","16095976.78075"
"2025-10-14","37170761.08263"
"2025-10-13","8949213.76071"
"2025-10-12","11686458.76014"
"2025-10-11","28013791.78539"
"2025-10-10","151671014.15301"
"2025-10-09","32957891.37582"
"2025-10-08","6968027.48303"
"2025-10-07","38218829.03881001"
"2025-10-06","2251999.3978"
"2025-10-05","12652499.90663"
"2025-10-04","2765341.9742"
"2025-10-03","7885827.91225"
"2025-10-02","3504372.26385"
"2025-10-01","1723327.91065"
"2025-09-30","5556023.73078"
"2025-09-29","458055.99692"
"2025-09-28","68531.56798"
"2025-09-27","98911.03488"
"2025-09-26","4176360.41775"
"2025-09-25","47297293.48146"
"2025-09-24","7337369.06811"
"2025-09-23","8053184.63201"
"2025-09-22","50080736.09461"
"2025-09-21","1120839.71423"
"2025-09-20","26074.63485"
"2025-09-19","13156847.23804"
"2025-09-18","2018132.08287"
"2025-09-17","7751139.43443"
"2025-09-16","1800442.653"
"2025-09-15","9305715.71522"
"2025-09-14","1250979.07091"
"2025-09-13","1305962.14142"
"2025-09-12","1262599.88888"
"2025-09-11","2253402.58742"
"2025-09-10","937916.33941"
"2025-09-09","14580648.62898"
"2025-09-08","1094922.74654"
"2025-09-07","244246.35535"
"2025-09-06","1503459.78604"
"2025-09-05","24418296.32217"
"2025-09-04","16826332.87421"
"2025-09-03","1048839.9029"
"2025-09-02","5724355.3185"
"2025-09-01","20467695.744"
"2025-08-31","3802312.90497"
"2025-08-30","3338272.07648"
"2025-08-29","41600320.45626"
"2025-08-28","4369323.98901"
"2025-08-27","7817888.66723"
"2025-08-26","9023153.57195"
"2025-08-25","55335717.9627"
"2025-08-24","57729054.67207"
"2025-08-23","6133307.98189"
"2025-08-22","10776072.49277"
"2025-08-21","12464497.83286"
"2025-08-20","13116094.19417"
"2025-08-19","28959764.75163"
"2025-08-18","21413805.76137"
"2025-08-17","4240499.59708"
"2025-08-16","425445.71781"
"2025-08-15","9366341.61576"
"2025-08-14","51142690.89016001"
"2025-08-13","5481872.40939"
"2025-08-12","6275330.69798"
"2025-08-11","26695153.64992"
"2025-08-10","1908335.02982"
"2025-08-09","2076660.56722"
"2025-08-08","4967554.94822"
"2025-08-07","2701465.48028"
"2025-08-06","1332601.74593"
"2025-08-05","15755869.98604999"
"2025-08-04","1653026.19732"
"2025-08-03","2424605.60348"
"2025-08-02","21157664.97527"
"2025-08-01","88378628.43019"
"2025-07-31","21094887.76859"
"2025-07-30","23670964.21302"
"2025-07-29","8635802.00405"
"2025-07-28","13663261.54954"
"2025-07-27","175822.82041"
"2025-07-26","50724.75329"
"2025-07-25","27341209.29903"
"2025-07-24","5037975.58967"
"2025-07-23","13212727.44713"
"2025-07-22","7258425.54077"
"2025-07-21","11417802.32586"
"2025-07-20","9909209.75762"
"2025-07-19","2050920.07594"
"2025-07-18","17278324.1173"
"2025-07-17","11539537.71742"
"2025-07-16","6411763.62225"
"2025-07-15","41275565.97817"
"2025-07-14","18257628.67473"
"2025-07-13","1967374.86282"
"2025-07-12","2576574.15069"
"2025-07-11","6823808.8377"
"2025-07-10","2918826.93138"
"2025-07-09","4288523.93094"
"2025-07-08","1271851.15874"
"2025-07-07","7877225.7231"
"2025-07-06","2601747.77676"
"2025-07-05","59782.37852"
"2025-07-04","12247004.40857"
"2025-07-03","6221279.30627"
"2025-07-02","2961005.08403"
"2025-07-01","18121806.721"
"2025-06-30","7136055.40717"
"2025-06-29","1358411.40986"
"2025-06-28","24111.34911"
"2025-06-27","10700323.88663"
"2025-06-26","6119205.99435"
"2025-06-25","3188046.90929"
"2025-06-24","2027324.81176"
"2025-06-23","15685952.22452"
"2025-06-22","47786681.45001999"
"2025-06-21","28215093.46374"
"2025-06-20","40199550.08504"
"2025-06-19","4475661.5074"
"2025-06-18","10253285.52254"
"2025-06-17","34754752.88329"
"2025-06-16","4299447.86954"
"2025-06-15","4423097.38545"

# ₿ BTC · Liquidations [bybit]
date,value
"2026-06-14","3071957.1345"
"2026-06-13","97997.8491"
"2026-06-12","3578545.2598"
"2026-06-11","990177.9592"
"2026-06-10","8053402.2069"
"2026-06-09","12907725.1549"
"2026-06-08","2969104.0896"
"2026-06-07","7054490.2615"
"2026-06-06","5796868.8306"
"2026-06-05","69507795.42289999"
"2026-06-04","89831269.52049999"
"2026-06-03","66223453.9756"
"2026-06-02","112636910.5359"
"2026-06-01","37005891.3402"
"2026-05-31","2477313.7539"
"2026-05-30","159870.4457"
"2026-05-29","10471915.914"
"2026-05-28","56540946.71089999"
"2026-05-27","24651081.4316"
"2026-05-26","5847061.9316"
"2026-05-25","847275.8559"
"2026-05-24","6321316.5681"
"2026-05-23","39997873.94569999"
"2026-05-22","37283007.36199999"
"2026-05-21","5100383.3567"
"2026-05-20","5713430.2218"
"2026-05-19","5030420.7744"
"2026-05-18","11920413.6994"
"2026-05-17","24781652.52270001"
"2026-05-16","19209067.8694"
"2026-05-15","13157123.0718"
"2026-05-14","1632869.2398"
"2026-05-13","14984250.9329"
"2026-05-12","15107693.5746"
"2026-05-11","3303271.8983"
"2026-05-10","3524365.5572"
"2026-05-09","172541.0527"
"2026-05-08","2863595.8436"
"2026-05-07","10608535.9079"
"2026-05-06","4632106.5442"
"2026-05-05","1472493.1106"
"2026-05-04","13177086.9925"
"2026-05-03","1648554.0337"
"2026-05-02","30542.1065"
"2026-05-01","1286662.0589"
"2026-04-30","1845511.1514"
"2026-04-29","19233595.16330001"
"2026-04-28","6463638.0432"
"2026-04-27","13690194.6681"
"2026-04-26","413707.3166"
"2026-04-25","984762.2181"
"2026-04-24","3511129.145"
"2026-04-23","7002932.7816"
"2026-04-22","2125043.7932"
"2026-04-21","4872739.4326"
"2026-04-20","2993289.0275"
"2026-04-19","12303011.4247"
"2026-04-18","6511327.705"
"2026-04-17","4361725.3071"
"2026-04-16","12005129.7698"
"2026-04-15","6174071.5262"
"2026-04-14","8197439.7317"
"2026-04-13","1452695.3118"
"2026-04-12","20616482.0063"
"2026-04-11","987345.9703"
"2026-04-10","927825.1882"
"2026-04-09","5157399.893"
"2026-04-08","4758433.6828"
"2026-04-07","8266413.7477"
"2026-04-06","9215875.4511"
"2026-04-05","1630593.6308"
"2026-04-04","38777.262"
"2026-04-03","2711813.7873"
"2026-04-02","11600828.4688"
"2026-04-01","4650886.2707"
"2026-03-31","8422185.9873"
"2026-03-30","7661538.3182"
"2026-03-29","34089979.19160001"
"2026-03-28","4520620.1973"
"2026-03-27","51163340.34769999"
"2026-03-26","21068726.8629"
"2026-03-25","2512997.0448"
"2026-03-24","12165265.2696"
"2026-03-23","8587580.7082"
"2026-03-22","22975021.77810001"
"2026-03-21","21031497.8855"
"2026-03-20","4511998.1374"
"2026-03-19","24201789.2369"
"2026-03-18","40240291.141"
"2026-03-17","5802947.4788"
"2026-03-16","5669093.9306"
"2026-03-15","2623435.5272"
"2026-03-14","1313929.0235"
"2026-03-13","8931512.9876"
"2026-03-12","3329997.798"
"2026-03-11","5788958.5065"
"2026-03-10","7630986.9137"
"2026-03-09","5078799.9406"
"2026-03-08","33336704.2183"
"2026-03-07","7397203.4214"
"2026-03-06","32849129.4584"
"2026-03-05","14503011.6778"
"2026-03-04","10223600.3856"
"2026-03-03","19271405.7743"
"2026-03-02","5254644.8636"
"2026-03-01","15337044.735"
"2026-02-28","32009835.8252"
"2026-02-27","21445931.641"
"2026-02-26","18687727.4529"
"2026-02-25","9040595.3582"
"2026-02-24","18400439.8439"
"2026-02-23","48790745.8351"
"2026-02-22","2785830.9671"
"2026-02-21","1514781.3981"
"2026-02-20","5689406.8762"
"2026-02-19","6909782.7949"
"2026-02-18","13080503.82"
"2026-02-17","13067369.0261"
"2026-02-16","11188176.2739"
"2026-02-15","9542297.8826"
"2026-02-14","3953368.7688"
"2026-02-13","2644537.2196"
"2026-02-12","21246045.0349"
"2026-02-11","22788279.1086"
"2026-02-10","10284689.3817"
"2026-02-09","14423386.3323"
"2026-02-08","6484862.9917"
"2026-02-07","17832674.4867"
"2026-02-06","86528726.84909998"
"2026-02-05","240073122.38220006"
"2026-02-04","0"
"2026-02-03","0"
"2026-02-02","0"
"2026-02-01","0"
"2026-01-31","0"
"2026-01-30","0"
"2026-01-29","0"
"2026-01-28","0"
"2026-01-27","0"
"2026-01-26","0"
"2026-01-25","0"
"2026-01-24","0"
"2026-01-23","0"
"2026-01-22","0"
"2026-01-21","0"
"2026-01-20","0"
"2026-01-19","0"
"2026-01-18","0"
"2026-01-17","0"
"2026-01-16","0"
"2026-01-15","0"
"2026-01-14","0"
"2026-01-13","0"
"2026-01-12","0"
"2026-01-11","0"
"2026-01-10","0"
"2026-01-09","0"
"2026-01-08","0"
"2026-01-07","0"
"2026-01-06","0"
"2026-01-05","0"
"2026-01-04","0"
"2026-01-03","0"
"2026-01-02","0"
"2026-01-01","0"
"2025-12-31","0"
"2025-12-30","0"
"2025-12-29","0"
"2025-12-28","0"
"2025-12-27","0"
"2025-12-26","0"
"2025-12-25","0"
"2025-12-24","0"
"2025-12-23","0"
"2025-12-22","0"
"2025-12-21","0"
"2025-12-20","0"
"2025-12-19","0"
"2025-12-18","0"
"2025-12-17","0"
"2025-12-16","0"
"2025-12-15","0"
"2025-12-14","0"
"2025-12-13","0"
"2025-12-12","0"
"2025-12-11","0"
"2025-12-10","0"
"2025-12-09","0"
"2025-12-08","0"
"2025-12-07","0"
"2025-12-06","0"
"2025-12-05","0"
"2025-12-04","0"
"2025-12-03","0"
"2025-12-02","0"
"2025-12-01","0"
"2025-11-30","0"
"2025-11-29","23619.0947"
"2025-11-28","4573460.5618"
"2025-11-27","1084661.9966"
"2025-11-26","2683681.2038"
"2025-11-25","6431850.6947"
"2025-11-24","2823884.202"
"2025-11-23","2385934.2767"
"2025-11-22","2299981.2626"
"2025-11-21","22654525.4463"
"2025-11-20","16580815.5936"
"2025-11-19","10158833.7308"
"2025-11-18","10185377.1408"
"2025-11-17","20076859.692"
"2025-11-16","7779250.7114"
"2025-11-15","1717167.4089"
"2025-11-14","25105868.2637"
"2025-11-13","24823396.0691"
"2025-11-12","11804332.9365"
"2025-11-11","7204806.4143"
"2025-11-10","3785457.2277"
"2025-11-09","1545057.6295"
"2025-11-08","1103281.5923"
"2025-11-07","5385684.841"
"2025-11-06","6852756.5377"
"2025-11-05","4171047.5171"
"2025-11-04","33461625.9699"
"2025-11-03","10300294.6681"
"2025-11-02","1414451.7346"
"2025-11-01","173459.8136"
"2025-10-31","3346500.3052"
"2025-10-30","11742320.0834"
"2025-10-29","6885305.8435"
"2025-10-28","7924883.4179"
"2025-10-27","3591929.7884"
"2025-10-26","205156.8252"
"2025-10-25","160388.3394"
"2025-10-24","1551786.4255"
"2025-10-23","2161827.8275"
"2025-10-22","5200096.6331"
"2025-10-21","14663150.7295"
"2025-10-20","7334067.8403"
"2025-10-19","1006578.0643"
"2025-10-18","814404.3993"
"2025-10-17","13245703.5022"
"2025-10-16","9232843.3596"
"2025-10-15","8638372.134"
"2025-10-14","14980111.255"
"2025-10-13","2420222.2438"
"2025-10-12","2862716.4471"
"2025-10-11","6918544.0094"
"2025-10-10","60028214.3623"
"2025-10-09","13847943.8683"
"2025-10-08","2561182.2141"
"2025-10-07","13732081.5403"
"2025-10-06","1478119.2064"
"2025-10-05","2604932.4365"
"2025-10-04","717249.8728"
"2025-10-03","2927495.0165"
"2025-10-02","2128051.0848"
"2025-10-01","1559734.3927"
"2025-09-30","1792426.6666"
"2025-09-29","516278.1302"
"2025-09-28","249707.2947"
"2025-09-27","304133.3054"
"2025-09-26","2074027.2937"
"2025-09-25","12054516.0427"
"2025-09-24","1969658.2754"
"2025-09-23","4573013.4338"
"2025-09-22","12132478.8134"
"2025-09-21","2953561.2475"
"2025-09-20","67385.4416"
"2025-09-19","8444415.5831"
"2025-09-18","2231568.2242"
"2025-09-17","7519106.3125"
"2025-09-16","1304424.5074"
"2025-09-15","3027465.3897"
"2025-09-14","3586446.7013"
"2025-09-13","542574.5882"
"2025-09-12","1365957.3759"
"2025-09-11","5327524.0092"
"2025-09-10","1573694.9286"
"2025-09-09","4610605.4064"
"2025-09-08","1764168.2639"
"2025-09-07","213773.9602"
"2025-09-06","532370.2495"
"2025-09-05","8822657.8972"
"2025-09-04","5265683.3448"
"2025-09-03","1366590.9903"
"2025-09-02","2882581.825"
"2025-09-01","6729100.6917"
"2025-08-31","1248083.2771"
"2025-08-30","1091822.3902"
"2025-08-29","16750442.3627"
"2025-08-28","5909305.5573"
"2025-08-27","4267142.0734"
"2025-08-26","1481821.2189"
"2025-08-25","12344105.027"
"2025-08-24","9780005.6768"
"2025-08-23","6603239.4429"
"2025-08-22","3180408.963"
"2025-08-21","4346480.3063"
"2025-08-20","2438627.8927"
"2025-08-19","23223007.2422"
"2025-08-18","14010910.5591"
"2025-08-17","702494.8576"
"2025-08-16","414328.0153"
"2025-08-15","4683883.6189"
"2025-08-14","18741608.5033"
"2025-08-13","2880572.2696"
"2025-08-12","653326.1771"
"2025-08-11","10412695.5601"
"2025-08-10","1339981.0815"
"2025-08-09","607765.6805"
"2025-08-08","997839.9749"
"2025-08-07","2348854.6521"
"2025-08-06","541665.9958"
"2025-08-05","6188145.408"
"2025-08-04","848383.101"
"2025-08-03","896544.6785"
"2025-08-02","7610855.9823"
"2025-08-01","30019729.12"
"2025-07-31","7712898.3096"
"2025-07-30","13345794.178"
"2025-07-29","3744727.4986"
"2025-07-28","4956061.5577"
"2025-07-27","195018.4591"
"2025-07-26","431619.7155"
"2025-07-25","18763184.2833"
"2025-07-24","6364359.5583"
"2025-07-23","9368544.3326"
"2025-07-22","3368640.7746"
"2025-07-21","3807769.1026"
"2025-07-20","1795991.7798"
"2025-07-19","1118164.6525"
"2025-07-18","7892753.3454"
"2025-07-17","0"
"2025-07-16","0"
"2025-07-15","0"
"2025-07-14","0"
"2025-07-13","0"
"2025-07-12","0"
"2025-07-11","0"
"2025-07-10","0"
"2025-07-09","0"
"2025-07-08","0"
"2025-07-07","0"
"2025-07-06","0"
"2025-07-05","0"
"2025-07-04","2066433.655"
"2025-07-03","2284862.1412"
"2025-07-02","1556207.7718"
"2025-07-01","11275779.1035"
"2025-06-30","3322370.4654"
"2025-06-29","982227.3465"
"2025-06-28","18288.5364"
"2025-06-27","3653793.3952"
"2025-06-26","4351772.8285"
"2025-06-25","2854561.0478"
"2025-06-24","1496601.9692"
"2025-06-23","3863340.4593"
"2025-06-22","7516054.9007"
"2025-06-21","7188622.8382"
"2025-06-20","11961822.2025"
"2025-06-19","612053.3978"
"2025-06-18","4942759.5137"
"2025-06-17","13802919.5047"
"2025-06-16","3345718.6221"
"2025-06-15","564727.6063"

# ₿ BTC · Liquidations [bitfinex]
date,value
"2026-06-14","257.96"
"2026-06-13","7071.33872669"
"2026-06-12","49.80354"
"2026-06-11","6.3104"
"2026-06-10","6326.3843988"
"2026-06-09","48332.38212363"
"2026-06-08","9575.020768"
"2026-06-07","771.15928747"
"2026-06-06","49864.27283211"
"2026-06-05","161617.03155565"
"2026-06-04","76136.96660213"
"2026-06-03","52365.00006632"
"2026-06-02","226763101.9905297"
"2026-06-01","226629202.40212378"
"2026-05-31","0"
"2026-05-30","49.980879"
"2026-05-29","4.42884"
"2026-05-28","39561.93738919"
"2026-05-27","430169242.2617314"
"2026-05-26","24464.86056137"
"2026-05-25","0"
"2026-05-24","0"
"2026-05-23","203423100.0469174"
"2026-05-22","25320.4961968"
"2026-05-21","5456.85575707"
"2026-05-20","21393.709934"
"2026-05-19","169.6398"
"2026-05-18","51124.42559436"
"2026-05-17","30561.16546319"
"2026-05-16","87.2938"
"2026-05-15","184077651.73461878"
"2026-05-14","79.361"
"2026-05-13","42681.54640262"
"2026-05-12","325.028"
"2026-05-11","0"
"2026-05-10","0"
"2026-05-09","5491.9192757"
"2026-05-08","464.813808"
"2026-05-07","0"
"2026-05-06","273.33738663"
"2026-05-05","184218815.156539"
"2026-05-04","96063.04084709"
"2026-05-03","0"
"2026-05-02","0"
"2026-05-01","0"
"2026-04-30","0"
"2026-04-29","39819.10991884"
"2026-04-28","0"
"2026-04-27","7707.95590158"
"2026-04-26","0"
"2026-04-25","0"
"2026-04-24","0"
"2026-04-23","4374.368"
"2026-04-22","0"
"2026-04-21","760.13961333"
"2026-04-20","0"
"2026-04-19","1315.72621"
"2026-04-18","889.226"
"2026-04-17","184397201.21061403"
"2026-04-16","94074.481326"
"2026-04-15","2015.312"
"2026-04-14","184428666.8666418"
"2026-04-13","0"
"2026-04-12","1095.295"
"2026-04-11","13630.2202"
"2026-04-10","1085.76296"
"2026-04-09","184601149.0538252"
"2026-04-08","107.876"
"2026-04-07","225.43073807"
"2026-04-06","14537.27304905"
"2026-04-05","0"
"2026-04-04","202.64552"
"2026-04-03","150.07516436"
"2026-04-02","19621.34804393"
"2026-04-01","10069.504557"
"2026-03-31","9398.5"
"2026-03-30","22100.79245274"
"2026-03-29","28333.3084704"
"2026-03-28","0"
"2026-03-27","184713407.06748086"
"2026-03-26","7365.34578"
"2026-03-25","184612265.26914066"
"2026-03-24","184712709.18203473"
"2026-03-23","0"
"2026-03-22","184639924.43641624"
"2026-03-21","1258.39152"
"2026-03-20","1493.19792"
"2026-03-19","5221.56672"
"2026-03-18","9783.21423036"
"2026-03-17","32039.4420693"
"2026-03-16","184757351.49030414"
"2026-03-15","37052.16521278"
"2026-03-14","3.52705184"
"2026-03-13","25827.4577"
"2026-03-12","0"
"2026-03-11","69551.2"
"2026-03-10","20297.38975125"
"2026-03-09","0"
"2026-03-08","48777.96558125"
"2026-03-07","0"
"2026-03-06","227.6672"
"2026-03-05","217.5291"
"2026-03-04","195005961.94649595"
"2026-03-03","10007.14153567"
"2026-03-02","195268571.17945972"
"2026-03-01","5306.98220301"
"2026-02-28","81275.66146701"
"2026-02-27","8579.4207"
"2026-02-26","682.01723326"
"2026-02-25","395484732.49541634"
"2026-02-24","89783.39800691"
"2026-02-23","37860.4816064"
"2026-02-22","343.315"
"2026-02-21","0"
"2026-02-20","6822.812016"
"2026-02-19","19303.5731"
"2026-02-18","36232.4563302"
"2026-02-17","20.2959"
"2026-02-16","5260.3778"
"2026-02-15","10862.48388"
"2026-02-14","0"
"2026-02-13","0"
"2026-02-12","12528.111775"
"2026-02-11","41317.71698329"
"2026-02-10","889.9286922"
"2026-02-09","676.13895992"
"2026-02-08","197877296.5951384"
"2026-02-07","268.048125"
"2026-02-06","396003444.7980646"
"2026-02-05","280936.07685528"
"2026-02-04","233996.2835981"
"2026-02-03","395674889.8200555"
"2026-02-02","197189326.77241465"
"2026-02-01","10323.5412"
"2026-01-31","365376354.8869238"
"2026-01-30","335306721.3957009"
"2026-01-29","318279087.5278565"
"2026-01-28","5365.8"
"2026-01-27","3189.8321"
"2026-01-26","7497.9225"
"2026-01-25","158681252.68352482"
"2026-01-24","0"
"2026-01-23","89800"
"2026-01-22","158201977.99393365"
"2026-01-21","157965685.78601748"
"2026-01-20","315405696.4859959"
"2026-01-19","157402393.4083067"
"2026-01-18","6548.698994"
"2026-01-17","0"
"2026-01-16","157525385.4237018"
"2026-01-15","157067314.94970915"
"2026-01-14","156453301.2971706"
"2026-01-13","313252011.76812285"
"2026-01-12","91912.6120247"
"2026-01-11","0"
"2026-01-10","0"
"2026-01-09","57890.68433867"
"2026-01-08","1830.32781293"
"2026-01-07","156833279.40250516"
"2026-01-06","156810748.100101"
"2026-01-05","155989883.5365586"
"2026-01-04","0"
"2026-01-03","0"
"2026-01-02","0"
"2026-01-01","0"
"2025-12-31","0"
"2025-12-30","0"
"2025-12-29","874.18"
"2025-12-28","0"
"2025-12-27","0"
"2025-12-26","53452.11810646"
"2025-12-25","882.21"
"2025-12-24","155082295.7476217"
"2025-12-23","29568.73852456"
"2025-12-22","155537610.85228828"
"2025-12-21","0"
"2025-12-20","0"
"2025-12-19","0"
"2025-12-18","155442398.3475347"
"2025-12-17","155187499.6555216"
"2025-12-16","1056.07179318"
"2025-12-15","158124.16960488"
"2025-12-14","32838.25828353"
"2025-12-13","0"
"2025-12-12","1525.80398223"
"2025-12-11","7859.40902637"
"2025-12-10","4330.0791"
"2025-12-09","160949521.81706768"
"2025-12-08","10175.9031"
"2025-12-07","159659212.77946863"
"2025-12-06","0"
"2025-12-05","159773952.81874198"
"2025-12-04","935.16"
"2025-12-03","0"
"2025-12-02","159703690.93923178"
"2025-12-01","479220235.43629146"
"2025-11-30","0"
"2025-11-29","0"
"2025-11-28","98565.67521476"
"2025-11-27","162169687.264506"
"2025-11-26","0"
"2025-11-25","23646.9960547"
"2025-11-24","15735.651"
"2025-11-23","162410434.17647085"
"2025-11-22","0"
"2025-11-21","324948437.53353715"
"2025-11-20","129073.81655792"
"2025-11-19","158618013.70827198"
"2025-11-18","153734747.16665673"
"2025-11-17","154088085.05684876"
"2025-11-16","20798.68438511"
"2025-11-15","0"
"2025-11-14","307390259.0772885"
"2025-11-13","153470182.77003512"
"2025-11-12","3825.6025971"
"2025-11-11","276079147.184044"
"2025-11-10","95832476.21924542"
"2025-11-09","0"
"2025-11-08","0"
"2025-11-07","20629.2"
"2025-11-06","0"
"2025-11-05","0"
"2025-11-04","287596940.78215474"
"2025-11-03","14992.265"
"2025-11-02","5546.5"
"2025-11-01","0"
"2025-10-31","0"
"2025-10-30","91595624.92022549"
"2025-10-29","91281538.45017864"
"2025-10-28","19363.1274809"
"2025-10-27","91175788.86745553"
"2025-10-26","0"
"2025-10-25","5591"
"2025-10-24","9449.4"
"2025-10-23","0"
"2025-10-22","91062649.79849838"
"2025-10-21","182200067.50184125"
"2025-10-20","2772"
"2025-10-19","0"
"2025-10-18","0"
"2025-10-17","91325194.56247823"
"2025-10-16","91208503.32126088"
"2025-10-15","1164.096"
"2025-10-14","43889.8668198"
"2025-10-13","0"
"2025-10-12","0"
"2025-10-11","24251.159"
"2025-10-10","63966962.10749684"
"2025-10-09","70281.7823423"
"2025-10-08","18133.4910538"
"2025-10-07","213722.618511"
"2025-10-06","30419.897746"
"2025-10-05","143818.3879253"
"2025-10-04","7964.7344"
"2025-10-03","55787.1445"
"2025-10-02","0"
"2025-10-01","0"
"2025-09-30","7749.9853678"
"2025-09-29","0"
"2025-09-28","0"
"2025-09-27","0"
"2025-09-26","0"
"2025-09-25","443409.18609481"
"2025-09-24","16079.1607993"
"2025-09-23","43332.5582"
"2025-09-22","430081.14725846"
"2025-09-21","0"
"2025-09-20","0"
"2025-09-19","1424.478"
"2025-09-18","0"
"2025-09-17","0"
"2025-09-16","0"
"2025-09-15","0"
"2025-09-14","0"
"2025-09-13","0"
"2025-09-12","0"
"2025-09-11","0"
"2025-09-10","0"
"2025-09-09","0"
"2025-09-08","0"
"2025-09-07","0"
"2025-09-06","0"
"2025-09-05","267260.07419332"
"2025-09-04","0"
"2025-09-03","0"
"2025-09-02","0"
"2025-09-01","5423.8448"
