rank,symbol,name,price,percent_change_24h,percent_change_7d,percent_change_30d,market_cap,volume_24h,galaxy_score,galaxy_score_previous,alt_rank,alt_rank_previous,social_volume_24h,social_dominance,market_dominance,sentiment,signal
"39","NOS","Nosana","0.32892632743179856","0.037728777828","-1.979548019966","-5.157723382631","33071846","430477.69","66.9","51","1020","717","40","0.011206898967004088","0.001509594206409709","67","hold"
"40","PEAQ","peaq","0.02156201887723013","-4.511005126451","-5.723084697911","-14.890700551276","48547586","2173059.5","66.8","62","2902","225","102","0.028577592365860424","0.0022159983014185874","88","hold"
"41","STRK","StarkNet","0.03344590423016289","-3.630581081854","-0.406586389346","-23.160793582589","214352285","21388517.92","66.7","64","2188","241","599","0.1678233120308862","0.009784303167312849","79","hold"
"42","IDOL","MEET48","0.030046649416221018","-0.362734865664","-0.85507688111","20.479511373975","56441475","4386047.98","66.5","56","1535","878","90","0.0252155226757592","0.0025763219767417408","80","hold"
"43","ESP","Espresso","0.07062860531060512","-4.927732002648","7.492067246195","-1.675996910169","36911955","10782837.74","66.2","84","2886","145","60","0.01681034845050613","0.00168487944142144","79","hold"
"44","GTC","Gitcoin","0.08157646900388983","5.486653439433","8.195523050636","-22.314008356746","7098924","4544275.32","66.1","46","291","1823","17","0.004762932060976738","0.0003240367816826081","67","hold"
"45","XAI","XAI","0.007876070324485531","-2.233558641312","-0.442506430521","-30.066372161871","16511058","5105614.14","65.9","63","2353","83","79","0.022133625459833075","0.0007536621178779883","70","hold"
"46","WLD","Worldcoin","0.4923108000986942","-5.342741153275","4.750235974767","103.89529706976","1681317987","631963353.79","65.5","61","1448","13","864","0.24206901768728828","0.07674527428277315","61","sell"
"47","GWEI","ETHGas","0.16754","-3.185315193615876","27.34938396302412","","351823979","4558078","65.5","43","2414","297","166","0.04650863071306697","0.016059322493652488","33","hold"
"48","MX","MX Token","1.7143368308901992","1.220124918613","-1.541756970328","-3.608621796892","157648562","5513837.88","65.3","74","148","461","88","0.024655177727408994","0.007196010644341468","68","hold"
"49","NOCK","Nockchain","0.04096280338447155","16.753305110754","1.666432068358","103.84134980099","90144494","1883266.87","65.3","34","10","1218","267","0.07480605060475229","0.0041147266433852765","86","buy"
"50","TRUTH","Swarm Network","0.012331699956417612","8.258530784123","9.461762202725","-41.326946381436","25434256","5358113.67","65.3","37","55","1409","119","0.03334052442683716","0.001160969529851505","4","hold"
"51","USD1","World Liberty Financial USD","1.0001770644566343","0.007022019134","0.080670544331","0.074333995359","4376045477.5","1221724537.04","65.1","67","693","360","116","0.032500007004311854","0.19974736604681012","98","hold"
"52","AUKI","Auki Token","0.005389967004188428","-5.781639365241","-9.999441361896","-38.792550596535","23840331","49748.43","65.1","62","3677","1846","33","0.009245691647778373","0.00108821338719616","89","sell"
"53","HYPE","Hyperliquid","59.80085415251598","-0.314450693499","1.728606908082","35.89756138818","13393925789","488622222.6","64.9","66","736","594","7511","2.1043754535291925","0.6113778097586687","78","hold"
"54","CARDS","Collector Crypt","0.2710676369575186","0.651019919091","46.41559067438","115.696582301244","69928658","5841581.54","64.9","66","169","24","564","0.15801727543475763","0.00319195659591563","80","hold"
"55","ARRR","Pirate Chain","0.2897747425638096","13.100865685909","0.113107220327","41.421797204991","56565905","123080.15","64.7","57","149","2095","41","0.01148707144117919","0.00258200169619567","83","hold"
"56","VVV","Venice Token","15.715007222030392","-4.32317976918","-8.791483511344","17.880132936906","743973903","50617834.85","64.6","71","2249","2","882","0.24711212222244014","0.03395935907807562","66","hold"
"57","COTI","COTI","0.00975011555449466","-2.247233196307","-1.716067874599","-29.621269374753","28425042","2351951.85","64.5","54","2775","544","40","0.011206898967004088","0.0012974866513394095","75","hold"
"58","TRX","TRON","0.31691359918148176","-0.125782426293","-3.494221735577","-9.576333085997","30080096600","373640726.46","64.4","46","714","135","396","0.11094829977334048","1.3730331096608392","44","hold"
"59","ALGO","Algorand","0.09007676360909535","1.910282428391","-4.377736014693","-20.159704222693","809175516","44986401.81","64.4","50","45","284","512","0.14344830677765233","0.03693554544618364","59","hold"
"60","PNUT","Peanut the Squirrel","0.043185514699479094","-2.496436039442","3.244290114014","-27.259210491197","43703094","15700133.68","64.4","59","2055","33","456","0.1277586482238466","0.001994867099483316","74","hold"
"61","USDP","Pax Dollar","0.9995358871173516","-0.01109272888","0.002711930693","0.073201538812","31938405","4274842.92","64.4","66","745","555","121","0.03390086937518737","0.0014578572708026905","86","hold"
"62","XAUT","Tether Gold","4209.370757141326","0.166754517833","-2.103632215153","-7.594037471005","2580804119","674200397.43","64","50","227","285","251","0.07032329101795065","0.11780312916069799","37","hold"
"63","SN44","Score","10.39","0.36142538494677645","27.930850129052274","","49300103","771884","64","26","812","1500","3","0.0008405174225253065","0.002250347617856043","","hold"
"64","OMG","OMG Network","0.04991006622617567","0.23925299045","0.461005516604","-18.750401721574","7130120","832725.63","64","36","268","864","78","0.02185345298565797","0.00032546075120832365","88","hold"
"65","SAUCE","SaucerSwap","0.01597552101332084","-0.123081837504","-7.94513343358","-24.189553483896","14568431","48964.04","63.8","48","1866","1465","38","0.010646554018653883","0.0006649891582731608","92","hold"
"66","GNO","Gnosis","106.8817812486598","1.059321731065","13.654879498491","-14.823888752158","283741687","11004709.61","63.6","35","219","152","124","0.03474138679771267","0.012951644937271328","25","hold"
"67","BSV","Bitcoin SV","11.856064803433377","-0.326357384394","-1.193529006556","-24.998869607036","239047161","8967443.62","63.6","57","1406","240","214","0.05995690947347186","0.010911523030927543","41","hold"
"68","PHA","PHALA","0.034502629977449434","-2.709200689487","4.412392976224","8.249275702016","29626325","23248439.79","63.6","76","2199","41","231","0.06471984153444861","0.0013523202961579803","56","hold"
"69","CLANKER","CLANKER","14.3","1.4513376687299875","0.04501784085116205","","14100786","1539505","63.6","62","115","399","264","0.07396553318222698","0.0006436430809282051","36","hold"
"70","IXS","IX Swap","0.06264629925426964","2.883172698449","-0.379068071834","-23.739468388071","11278575","73525.43","63.6","39","93","1527","266","0.07452587813057719","0.000514820717191214","11","hold"
"71","APEPE","Ape and Pepe","0.0000010754431703088939","-1.2065878064","2.241469587282","-9.474343625543","226163583","26271248.35","63.5","55","2130","1504","73","0.02045259061478246","0.010323440505790373","92","hold"
"72","RAY","Raydium","0.5945220090933399","-2.030617806371","2.563077136387","-19.27506710656","161733148","14454637.38","63.5","61","1965","30","750","0.21012935563132665","0.007382455252277239","78","hold"
"73","VEE","BLOCKv","0.006131035579313854","2.615432470404","1.588260634375","-50.949337205678","11729986","1005.39","63.5","67","269","2335","22","0.006163794431852249","0.0005354257789803144","100","hold"
"74","DOT","Polkadot","0.9522504897367228","-3.105818807842","-1.482773167298","-27.062431235485","1619925948","66232569.04","63.3","47","2106","66","698","0.19556038697422135","0.07394297935209167","58","hold"
"75","CRO","Cronos","0.06072747134803782","1.577090406908","1.397398919756","-16.611423250738","2744473779","8116780.39","63.2","48","40","221","1616","0.4527587182669652","0.1252739782478958","78","buy"
"76","ON","Orochi Network","0.0834336937606845","8.921655707658","3.535424619036","-33.012536390734","12377377","1676210.17","63.2","48","5","831","415","0.11627157678266742","0.0005649765244355814","93","buy"
"77","BBUSD","BounceBit USD","0.9817620300429273","0","-2.417677640191","","190032738.83","6619.55","63.1","63","2875","2344","2","0.0005603449483502044","0.008674215571938057","","hold"
"78","BSB","Block Street","0.268806","13.083310731935407","-5.928910026475999","","60501933","46866813","63.1","19","6","1143","368","0.1031034704964376","0.0027616652403796385","52","hold"
"79","LTC","Litecoin","43.77014461090314","-0.144351055354","3.461923241705","-22.99303086867","3399355035","193819689.37","63","59","677","38","1729","0.48441820784875167","0.1551666231865519","67","hold"
"80","CCD","Concordium","0.004419304315357547","1.570818483955","-10.509162616015","-20.98015892058","55671893","125830.86","62.5","56","452","2080","22","0.006163794431852249","0.002541193713004748","100","hold"
"81","PAXG","PAX Gold","4216.365528939904","0.120817015816","-2.000952377031","-7.475481204904","1927300972","65299769.42","62.4","46","613","272","287","0.08040950008825433","0.08797338924894003","80","hold"
"82","QANX","QANplatform","0.010549225495847678","0.027205095099","-6.867223830192","-6.613750900013","18027768","131428.28","62.3","69","978","1529","45","0.0126077613378796","0.0008228937122922726","93","hold"
"83","USTC","TerraClassicUSD","0.005980700068151757","-0.144056101779","2.818747599989","-4.963098957874","33591962","1226055.95","61.8","53","1546","444","77","0.02157328051148287","0.0015333353698228729","80","hold"
"84","WKC","Wiki Cat","5.5507e-8","-3.569820174293726","-12.49642934049115","","29849248","234155","61.6","55","2489","420","494","0.13840520224250047","0.0013624958173331658","79","hold"
"85","QTUM","Qtum","0.7185078618982952","-1.48331284","1.25971869","","76485909","9285370.05669772","61.1","61","2490","296","53","0.014849141131280415","0.0034912682254985166","79","hold"
"86","PYR","Vulcan Forged","0.18439332052412719","1.536790255048","-3.922144621175","-31.971987191629","8377314","3444733.42","61.1","27","210","1095","56","0.015689658553805722","0.000382390044984938","69","hold"
"87","ZEDXION","Zedxion","0.39571925427955024","-0.237711690491","-1.771802405072","-11.792420773211","224147515.46","68057.54","60.8","60","4619","2371","2","0.0005603449483502044","0.010231415286571746","","hold"
"88","GT","GateToken","6.67310859012958","0.766152930292","5.998025393768","-7.957967675328","712869156","2388623.57","60.7","68","231","186","133","0.037262939065288596","0.03253955487775853","53","hold"
"89","BANK","Lorenzo Protocol","0.04047861","1.6255763112198132","22.974629973012885","","17211852","5154392","60.7","35","164","714","126","0.035301731746062874","0.000785650491381139","73","hold"
"90","COL","Clash of Lilliput","0.11631504053268","-0.241196333816","3.735932913357","1838.386712660341","9603366","3046.84","60.7","41","999","1982","3","0.0008405174225253065","0.00043835429312388493","","hold"
"91","SKY","Sky","0.056137578928151195","0.123007495966","0.733750132119","-21.162609968217","1316722270","12731118.44","60.6","54","602","629","647","0.18127159079129113","0.06010297430154459","67","hold"
"92","QNT","Quant","66.68097424808705","0.471951275835","-4.747496397036","-13.112899638205","979040124","6946410.78","60.6","51","142","216","633","0.17734917615283968","0.044689168516116186","50","hold"
"93","DGB","DigiByte","0.002498759125677948","1.670204108128","-12.333750174536","-32.15501449356","45857362","3074919.03","60.6","56","70","143","270","0.0756465680272776","0.0020932006032089267","55","hold"
"94","HUNT","HUNT Token","0.08219501998303333","-0.558614201975","3.035365726423","-17.956816185988","16272211","52967.17","60.5","64","2399","573","16","0.004482759586801635","0.0007427597313762387","100","hold"
"95","QUBIC","Qubic","4.588702221319713e-7","5.303338607118","2.107289253955","-17.149697041131","64000282","1561824.33","60.1","59","16","135","446","0.12495692348209557","0.0029213505322862104","75","buy"
"96","WHITE","Whiteheart","2851.05","0.09246999999999568","-6.027157726956779","","25340161","287.53","60","52","1006","1188","119","0.03334052442683716","0.001156674478802582","47","hold"
"97","ZKC","Boundless","0.06642598099502137","35.979579109755","33.397484296992","-6.850216827278","18589131","86359522.32","60","73","102","923","29","0.008125001751077963","0.0008485176321814972","100","hold"
"98","DASH","Dash","34.717665333983554","-1.258717053975","-7.252994377322","-19.987644694942","447538338","60185500.65","59.9","51","1701","272","392","0.10982760987664007","0.020428290643075383","48","hold"
"99","SAVAX","BENQI Liquid Staked AVAX","8.314334714327599","-1.620345700991","-1.954363706672","-30.560489535599","264547185.56","356491.27","59.8","37","3754","2414","4","0.0011206898967004088","0.012075494625953755","100","hold"
"100","ICX","ICON","0.027961167674889938","-3.216779765151","-5.519723071603","-24.187508288057","30990444","1891786.62","59.8","72","3427","867","23","0.00644396690602735","0.0014145867369019717","100","hold"
"101","GRASS","Grass","0.3764253689162541","-5.062168343875","6.910692175855","20.321327556822","91812063.86","16145150.92","59.7","52","2558","112","255","0.07144398091465107","0.004190861177932709","45","sell"
"102","GIGA","Gigachad","0.0027284724529042844","0.830583157221","9.679990405462","-40.922032183646","26249626","6635587.91","59.6","40","110","98","384","0.10758623008323923","0.0011981878281007254","40","hold"
"103","KNC","Kyber Network Crystal","0.1184271459931779","-2.087626737019","0.073859413282","-15.799643218143","20321105","1593493","59.6","37","2639","1306","86","0.02409483277905879","0.0009275751458156696","13","hold"
"104","RARE","SuperRare","0.012875315750793462","-1.937351328251","-1.571759835706","-22.577995293257","10683356","6946954.45","59.6","68","1874","69","748","0.20956901068297645","0.0004876514096797742","91","hold"
"105","BTC","Bitcoin","63882.85618590238","-0.393841531205","3.082086314197","-19.336993181123","1287497635100","16842511408.81","59.5","52","720","106","101195","28.35205352414947","58.76898951189968","79","hold"
"106","UFART","Unit Fartcoin","0.115401","-5.29334459141731","5.590393160165824","","9243470","62.74","59.5","59","5797","1816","1","0.0002801724741751022","0.00042192651595928304","","sell"
"107","WIF","dogwifhat","0.1551722387912584","-3.87214863791","-2.648865603372","-23.437097350046","156910338","35738123.27","59.4","47","2250","87","470","0.13168106286229803","0.007162313744766144","72","hold"
"108","BAT","Basic Attention","0.08782693011259445","-0.979497829045","2.404868847671","-12.318314399051","132849881","6826493.04","59.3","54","1870","822","119","0.03334052442683716","0.0060640525079797255","38","hold"
"109","MEME","MemeCoin","0.000621239166457181","11.097719655471","0.829599903681","11.632475331329","39696122","27949762.79","59.3","48","12","798","461","0.1291595105947221","0.00181196525250308","35","hold"
"110","SIGN","Sign","0.00848821861726385","-1.372213497154","-3.573445348894","-43.188535638517","19711636","4409791.46","59.2","58","2634","1258","29","0.008125001751077963","0.0008997553842158387","100","hold"
"111","MIM","Magic Internet Money","0.776875220972695","-11.332584107457","-21.66231931128","-22.070468816192","103613624.41","117393.35","59.1","60","3299","565","165","0.04622845823889186","0.00472953723582432","86","sell"
"112","USDT","Tether","0.9993265978525089","0.012446798911","-0.027899597545","-0.021344273895","186472805137","41707119870.07","59","65","617","298","974","0.2728879898465495","8.511719191235404","75","hold"
"113","SUI","Sui","0.7451853581855743","-3.015538629886","-0.377258448685","-31.918665950951","3027211104","252348404.35","58.9","60","1278","46","1500","0.4202587112626533","0.13817977817680752","79","hold"
