mode,seed,gen,evals,new_cells,admissions,surviving_offspring,reused_parent_ids,n_elites,coverage,center_free_coverage,n_center_free,n_boundary_elites,qd_score,normalized_qd,mean_fitness,max_fitness,bd_entropy,bd_spread
mutation,7,40,4096,35,62,62,96,1607,0.392333984375,0.4264172018989109,3581,80,1084.0941212853722,0.2646714163294366,0.6746074183480848,0.9635571623393308,5.753521705716711,0.5239225682346389
mutation,7,41,4192,16,47,46,91,1623,0.396240234375,0.4306059759843619,3581,81,1099.8573100533777,0.2685198510872504,0.6776693222756486,0.9635571623393308,5.758830876015921,0.5147605714310872
mutation,7,42,4288,35,51,50,95,1658,0.40478515625,0.4395420273666574,3581,84,1124.5824142879478,0.2745562534882685,0.6782764863015367,0.9635571623393308,5.766631505242266,0.5116500285466224
mutation,7,43,4384,31,45,45,94,1689,0.412353515625,0.44791957553755934,3581,85,1148.2676265032403,0.28033877600176765,0.6798505781546715,0.9635571623393308,5.773771706803108,0.5161278602207025
mutation,7,44,4480,16,44,44,91,1705,0.416259765625,0.4518290980173136,3581,87,1162.9889945838518,0.2839328600058232,0.6821049821606169,0.9635571623393308,5.780635343058844,0.5200500104265828
mutation,7,45,4576,24,46,46,93,1729,0.422119140625,0.45825188494833846,3581,88,1181.8254786476136,0.28853161099795255,0.6835312195764104,0.9635571623393308,5.78839365621408,0.5170809182866098
mutation,7,46,4672,22,43,43,93,1751,0.427490234375,0.4638369170622731,3581,90,1200.5797582421364,0.2931102925395841,0.6856537739818026,0.9635571623393308,5.795746276578656,0.5217884129296373
mutation,7,47,4768,29,48,48,95,1780,0.4345703125,0.4716559620217816,3581,91,1222.0014544213304,0.2983401988333326,0.6865176710232194,0.9635571623393308,5.802772924822657,0.5203009946742102
mutation,7,48,4864,28,52,52,91,1808,0.44140625,0.4789165037698967,3581,93,1244.5611530608576,0.30384793775899843,0.6883634696133062,0.9635571623393308,5.80951645667041,0.5150256960768026
mutation,7,49,4960,25,40,40,95,1833,0.447509765625,0.48589779391231497,3581,93,1263.393481223743,0.3084456741268904,0.689249035037503,0.9635571623393308,5.813785900175919,0.5175031025998467
mutation,7,50,5056,24,55,54,91,1857,0.453369140625,0.4925998324490366,3581,93,1282.4317468247293,0.3130936881896312,0.6905932939282333,0.9635571623393308,5.816486247560297,0.5234998915321751
mutation,7,51,5152,27,52,52,91,1884,0.4599609375,0.4995811225914549,3581,95,1302.9901459143284,0.31811282859236534,0.691608357703996,0.9635571623393308,5.822065478389811,0.5177491464355121
mutation,7,52,5248,27,50,49,90,1911,0.466552734375,0.5065624127338733,3581,97,1323.6145193780508,0.3231480760200319,0.6926292618409475,0.9635571623393308,5.828383796073631,0.5246399983571801
mutation,7,53,5344,18,45,45,92,1929,0.470947265625,0.5110304384250209,3581,99,1338.3349575363582,0.32674193299227494,0.6937972822894547,0.9900871424363702,5.8320233983997944,0.5207175205815401
mutation,7,54,5440,21,47,47,91,1950,0.47607421875,0.5168947221446524,3581,99,1355.3290394013252,0.33089087876008916,0.6950405330263206,0.9900871424363702,5.8338861157550586,0.5192926425022596
mutation,7,55,5536,23,43,43,93,1973,0.481689453125,0.5233175090756772,3581,99,1374.0094696754636,0.33545153068248623,0.696406218791416,0.9900871424363702,5.838812841982298,0.5255183032775548
mutation,7,56,5632,21,43,43,94,1994,0.48681640625,0.5289025411896119,3581,100,1389.487203538588,0.33923027430141306,0.6968341040815386,0.9900871424363702,5.843622319731506,0.5157307133615476
mutation,7,57,5728,21,45,45,93,2015,0.491943359375,0.5342083216978497,3581,102,1407.369415375722,0.34359604867571336,0.6984463599879513,0.9900871424363702,5.8468485520542774,0.5307792789257436
mutation,7,58,5824,23,43,43,93,2038,0.49755859375,0.5406311086288746,3581,102,1427.0460518549562,0.3483999150036514,0.700218867446004,0.9900871424363702,5.850951676447182,0.5253884825433611
mutation,7,59,5920,17,34,34,94,2055,0.501708984375,0.5450991343200223,3581,103,1440.348706050585,0.3516476333131311,0.7008996136499197,0.9900871424363702,5.852728967659269,0.5210076727542283
mutation,7,60,6016,22,43,43,90,2077,0.507080078125,0.5512426696453505,3581,103,1457.7880618790448,0.35590528854468867,0.7018719604617452,0.9900871424363702,5.856960602441201,0.5130118660613696
mutation,7,61,6112,21,45,45,96,2098,0.51220703125,0.5568277017592851,3581,104,1475.265391738572,0.3601722147799248,0.7031770218010353,0.9900871424363702,5.862489162642156,0.5203387410792238
mutation,7,62,6208,22,49,49,94,2120,0.517578125,0.5629712370846133,3581,104,1494.2213293255415,0.36480012922986854,0.7048213817573309,0.9900871424363702,5.8668839935698776,0.5274621379540212
mutation,7,63,6304,26,49,49,92,2146,0.52392578125,0.5693940240156381,3581,107,1514.9022499122755,0.3698491821074891,0.7059190353738469,0.9900871424363702,5.8715131253735695,0.5190228510161884
mutation,7,64,6400,18,47,47,94,2164,0.5283203125,0.5744205529181793,3581,107,1532.528816969138,0.37415254320535596,0.708192614126219,0.9900871424363702,5.877079109699025,0.5222956061945283
mutation,7,65,6496,22,46,46,95,2186,0.53369140625,0.5805640882435074,3581,107,1551.6625511601708,0.37882386502933857,0.7098181844282574,0.9900871424363702,5.879464138018561,0.5258834771476201
mutation,7,66,6592,20,45,45,95,2206,0.53857421875,0.5858698687517453,3581,108,1568.4367839360752,0.38291913670314337,0.710986756090696,0.9900871424363702,5.881591829215358,0.526831494986056
mutation,7,67,6688,15,40,40,95,2221,0.542236328125,0.5892208880201061,3581,111,1581.8903799045986,0.38620370603139614,0.7122424042794231,0.9900871424363702,5.883681448392186,0.531429995382055
mutation,7,68,6784,22,41,41,93,2243,0.547607421875,0.5953644233454343,3581,111,1599.4657891034656,0.3904945774178383,0.7130921930911572,0.9900871424363702,5.888352537864474,0.5286022209520871
mutation,7,69,6880,23,43,43,96,2266,0.55322265625,0.6017872102764591,3581,111,1619.0067283680148,0.39526531454297237,0.7144778148137753,0.9900871424363702,5.8917123592127965,0.5227467422332006
mutation,7,70,6976,18,41,41,95,2284,0.5576171875,0.6065344875733035,3581,112,1634.097123993682,0.39894949316252004,0.7154540823089677,0.9900871424363702,5.894222498828938,0.5272546728386127
mutation,7,71,7072,19,49,48,95,2303,0.562255859375,0.6118402680815415,3581,112,1650.7578050079228,0.4030170422382624,0.7167858467251076,0.9900871424363702,5.897004696978227,0.5200302644914105
mutation,7,72,7168,18,38,38,95,2321,0.566650390625,0.6163082937726891,3581,114,1665.6005567437728,0.40664076092377266,0.7176219546504837,0.9900871424363702,5.899895827692275,0.5227386922956092
mutation,7,73,7264,20,49,49,95,2341,0.571533203125,0.6216140742809271,3581,115,1683.406545034588,0.41098792603383494,0.7190971999293413,0.9900871424363702,5.9020245138002325,0.5287166773884137
mutation,7,74,7360,17,46,44,94,2358,0.57568359375,0.6260820999720749,3581,116,1698.748935486632,0.414733626827791,0.7204193958806752,0.9900871424363702,5.9046160271928105,0.5331784771490261
mutation,7,75,7456,22,56,56,95,2380,0.5810546875,0.6319463836917062,3581,117,1718.8674780928382,0.4196453803937593,0.7222132260894278,0.9900871424363702,5.907564826826576,0.5292959592921194
mutation,7,76,7552,16,34,34,94,2396,0.5849609375,0.636414409382854,3581,117,1732.2424625817466,0.42291075746624673,0.7229726471543183,0.9900871424363702,5.91201415536216,0.5302178238753184
mutation,7,77,7648,18,47,47,93,2414,0.58935546875,0.6411616866796984,3581,118,1747.8650845285542,0.42672487415247906,0.7240534732926902,0.9900871424363702,5.9150601334109325,0.5235411331113332
mutation,7,78,7744,25,52,51,93,2439,0.595458984375,0.64786372521642,3581,119,1768.1662164346951,0.43168120518425174,0.7249553982922079,0.9900871424363702,5.915645210406336,0.5237730406730419
mutation,7,79,7840,15,36,36,95,2454,0.59912109375,0.652052499301871,3581,119,1780.7013904367932,0.4347415503996077,0.725632188442051,0.9900871424363702,5.916146148032593,0.5292606732268144
mutation,7,80,7936,17,44,43,91,2471,0.603271484375,0.6567997765987155,3581,119,1795.2752217700886,0.43829961468996304,0.726537928680732,0.9900871424363702,5.918117787740895,0.5322542931089143
mutation,7,81,8032,12,41,41,93,2483,0.606201171875,0.6601507958670763,3581,119,1806.8140990351199,0.44111672339724606,0.7276738216009343,0.9900871424363702,5.918876917750637,0.5228934799641318
mutation,7,82,8128,19,45,45,95,2502,0.61083984375,0.6648980731639207,3581,121,1822.4504787348637,0.44493419890987884,0.7283974735151334,0.9900871424363702,5.920912545927376,0.5240877274384783
mutation,7,83,8224,13,36,35,93,2515,0.614013671875,0.6682490924322815,3581,122,1834.8451146893422,0.4479602330784527,0.7295606817850268,0.9900871424363702,5.9219260419648965,0.5316175911244403
mutation,7,84,8320,19,48,48,94,2534,0.61865234375,0.6735548729405194,3581,122,1852.046412357288,0.45215976864191604,0.7308786157684641,0.9900871424363702,5.923597857387601,0.5220690714667473
mutation,7,85,8416,14,46,45,95,2548,0.6220703125,0.6774643954202737,3581,122,1865.098681076588,0.4553463576847139,0.7319853536407331,0.9900871424363702,5.925051925065327,0.5240518903904166
mutation,7,86,8512,18,38,38,96,2566,0.62646484375,0.6822116727171181,3581,123,1879.310924895924,0.45881614377341895,0.732389292632862,0.9900871424363702,5.9266276248090595,0.5302213274244216
mutation,7,87,8608,18,41,41,94,2584,0.630859375,0.6872382016196593,3581,123,1894.7739152081685,0.4625912878926193,0.7332716390124491,0.9900871424363702,5.927439998519475,0.5278919130563011
mutation,7,88,8704,16,38,38,95,2600,0.634765625,0.691706227310807,3581,123,1909.0315679593796,0.4660721601463329,0.7342429107536075,0.9900871424363702,5.929252160404312,0.523455844151844
mutation,7,89,8800,13,33,33,96,2613,0.637939453125,0.6950572465791678,3581,124,1920.7325705882442,0.46892885024127057,0.7350679565971084,0.9900871424363702,5.930359642101317,0.5294656448024238
mutation,7,90,8896,11,36,36,95,2624,0.640625,0.6978497626361352,3581,125,1931.9123370167172,0.47165828540447197,0.7362470796557611,0.9900871424363702,5.932113412904055,0.5213352883109341
mutation,7,91,8992,16,42,42,93,2640,0.64453125,0.7023177883272829,3581,125,1946.3619972014435,0.47518603447300867,0.7372583322732741,0.9900871424363702,5.934216173156595,0.5328334853502301
mutation,7,92,9088,10,35,35,93,2650,0.64697265625,0.7051103043842503,3581,125,1956.691470761808,0.477707878603957,0.7383741399101162,0.9900871424363702,5.935784896913832,0.5268838024145208
mutation,7,93,9184,11,38,38,96,2661,0.649658203125,0.7079028204412176,3581,126,1968.5987379008368,0.4806149262453215,0.7397965944760755,0.9900871424363702,5.937514378931185,0.5250622527569708
mutation,7,94,9280,11,30,30,94,2672,0.65234375,0.7106953364981848,3581,127,1978.7145472623438,0.48308460626522065,0.740536881460458,0.9900871424363702,5.93809782525782,0.5307341605956934
mutation,7,95,9376,12,38,38,93,2684,0.6552734375,0.7140463557665456,3581,127,1990.488215145437,0.48595903690074144,0.7416125987874206,0.9900871424363702,5.938751875408292,0.5263739956522149
mutation,7,96,9472,12,41,41,91,2696,0.658203125,0.7171181234292097,3581,128,2001.7911384550853,0.48871853966188605,0.7425041314744382,0.9900871424363702,5.940028795852673,0.5327244650804945
mutation,7,97,9568,14,41,40,95,2710,0.66162109375,0.721027645908964,3581,128,2015.491015830134,0.4920632362866538,0.7437236220775403,0.9900871424363702,5.939899369075343,0.5278564436825526
mutation,7,98,9664,15,36,35,96,2725,0.665283203125,0.7249371683887182,3581,129,2028.3112549722664,0.4951931774834635,0.7443344054944097,0.9900871424363702,5.940807459504457,0.5313155546895829
mutation,7,99,9760,14,36,35,94,2739,0.668701171875,0.7285674392627758,3581,130,2041.3772419041534,0.4983831156992562,0.7453001978474456,0.9900871424363702,5.9417660490345465,0.527216010553367
mutation,7,100,9856,12,36,36,93,2751,0.671630859375,0.7319184585311366,3581,130,2053.403247803933,0.5013191522958821,0.7464206644143704,0.9900871424363702,5.943067745706238,0.5207147716604243
mutation,7,101,9952,13,31,31,94,2764,0.6748046875,0.7352694777994974,3581,131,2065.2099757882575,0.50420165424518,0.7471816120796879,0.9900871424363702,5.943289939930681,0.5266699231140592
mutation,7,102,10048,11,45,44,96,2775,0.677490234375,0.7377827422507679,3581,133,2076.836446111423,0.5070401479764216,0.7484095301302425,0.9900871424363702,5.944400468029204,0.5240814743366156
mutation,7,103,10144,10,34,34,96,2785,0.679931640625,0.7405752583077353,3581,133,2087.365325530329,0.5096106751783029,0.7495028098852168,0.9900871424363702,5.945008928761942,0.5286960455967842
mutation,7,104,10240,11,37,37,94,2796,0.6826171875,0.7433677743647026,3581,134,2097.8172833389226,0.5121624226901667,0.7502923044845932,0.9900871424363702,5.946362618110723,0.5345894244303271
mutation,7,105,10336,6,39,39,95,2802,0.68408203125,0.745043283998883,3581,134,2105.0222164007955,0.5139214395509755,0.7512570365456087,0.9900871424363702,5.946549727223503,0.5304192034623769
mutation,7,106,10432,10,30,30,95,2812,0.6865234375,0.7478358000558504,3581,134,2114.6664035495223,0.5162759774290826,0.7520150794984076,0.9900871424363702,5.947090742282951,0.5300721127382736
mutation,7,107,10528,14,42,41,93,2826,0.68994140625,0.7517453225356046,3581,134,2127.21064703086,0.5193385368727685,0.7527284667483581,0.9900871424363702,5.949001961537965,0.5214530449293169
mutation,7,108,10624,10,44,44,94,2836,0.6923828125,0.7542585869868752,3581,135,2138.3266246453813,0.5220523985950638,0.7539938732882163,0.9900871424363702,5.949520363252162,0.5330462527507163
mutation,7,109,10720,13,34,34,92,2849,0.695556640625,0.7578888578609327,3581,135,2149.5823120009227,0.5248003691408503,0.7545041460164699,0.9900871424363702,5.949842945471756,0.5273681823773358
mutation,7,110,10816,14,42,42,94,2863,0.698974609375,0.7617983803406869,3581,135,2163.0907867563537,0.5280983366104379,0.7555329328523764,0.9900871424363702,5.950291090724768,0.5304813129614798
mutation,7,111,10912,11,35,35,94,2874,0.70166015625,0.7643116447919576,3581,137,2173.1700635356297,0.5305590975428783,0.7561482475767675,0.9900871424363702,5.951688293748534,0.5306712162588546
mutation,7,112,11008,11,29,29,96,2885,0.704345703125,0.7671041608489249,3581,138,2183.493024891566,0.5330793517801675,0.7568433361842517,0.9900871424363702,5.952698657402694,0.5319881407550838
mutation,7,113,11104,13,38,38,96,2898,0.70751953125,0.7707344317229824,3581,138,2196.450680832285,0.5362428420000696,0.7579194895901604,0.9900871424363702,5.952951282470259,0.5296973144983388
mutation,7,114,11200,13,40,40,96,2911,0.710693359375,0.7740854509913432,3581,139,2208.3849458704735,0.5391564809254086,0.7586344712712035,0.9900871424363702,5.952776250821005,0.5284477923761406
mutation,7,115,11296,10,30,30,94,2921,0.713134765625,0.7765987154426138,3581,140,2217.390386328554,0.5413550747872447,0.7591202965862903,0.9900871424363702,5.9538411697085944,0.5279413161958656
mutation,7,116,11392,12,37,37,94,2933,0.716064453125,0.7799497347109746,3581,140,2228.505618566391,0.5440687545328103,0.7598041658937577,0.9900871424363702,5.954574274493246,0.523388549800168
mutation,7,117,11488,11,28,27,94,2944,0.71875,0.7830215023736387,3581,140,2237.4201702938203,0.5462451587631397,0.7599932643661075,0.9900871424363702,5.955056058420686,0.5312989413654605
mutation,7,118,11584,9,37,37,94,2953,0.720947265625,0.7855347668249092,3581,140,2247.673221746341,0.5487483451529153,0.7611490761078026,0.9900871424363702,5.955481582484756,0.5248191606379105
mutation,7,119,11680,7,33,33,93,2960,0.72265625,0.7874895280647863,3581,140,2254.991419109351,0.550535014430994,0.7618214253747808,0.9900871424363702,5.955903675367276,0.5240186856202445
mutation,7,120,11776,14,35,35,96,2974,0.72607421875,0.7908405473331471,3581,142,2267.349119681337,0.5535520311722014,0.7623904235646728,0.9900871424363702,5.956590609339411,0.5300830329538528
mutation,7,121,11872,8,34,34,93,2982,0.72802734375,0.7927953085730243,3581,143,2276.4257644043864,0.5557680088877897,0.7633889216647842,0.9900871424363702,5.95723622936367,0.5222973513030739
mutation,7,122,11968,11,37,37,94,2993,0.730712890625,0.7958670762356883,3581,143,2286.918157020843,0.5583296281789167,0.7640889265021192,0.9900871424363702,5.957449628693589,0.5289638217189879
mutation,7,123,12064,6,41,41,95,2999,0.732177734375,0.7975425858698687,3581,143,2293.9326669923967,0.5600421550274406,0.7648991887270412,0.9900871424363702,5.957856987473992,0.5313048048075746
mutation,7,124,12160,8,39,39,95,3007,0.734130859375,0.7994973471097458,3581,144,2303.099049733767,0.562280041438908,0.7659125539520343,0.9900871424363702,5.958037225182371,0.5305481638108045
mutation,7,125,12256,6,25,25,93,3013,0.735595703125,0.8011728567439262,3581,144,2309.1276869350045,0.5637518766931163,0.7663882133869911,0.9900871424363702,5.958407783519605,0.5279284565537835
mutation,7,126,12352,15,36,36,93,3028,0.7392578125,0.8050823792236805,3581,145,2322.2695755751947,0.5669603455994128,0.7669318281291925,0.9900871424363702,5.959086810856246,0.5303940042221973
mutation,7,127,12448,8,28,28,94,3036,0.7412109375,0.8070371404635577,3581,146,2329.531764725256,0.5687333409973769,0.7673029528080553,0.9900871424363702,5.959326927689228,0.5259321350131849
mutation,7,128,12544,9,40,40,92,3045,0.743408203125,0.8095504049148282,3581,146,2339.7508011299965,0.571228222932128,0.7683910676945801,0.9900871424363702,5.959853127179864,0.531420309241813
mutation,7,129,12640,8,36,36,95,3053,0.745361328125,0.8115051661547054,3581,147,2348.273035676897,0.5733088466008049,0.7691690257703561,0.9900871424363702,5.96070464096592,0.5221599753588563
mutation,7,130,12736,12,38,38,95,3065,0.748291015625,0.8145769338173694,3581,148,2359.999646570982,0.5761717887136186,0.7699835714750348,0.9900871424363702,5.961255114248374,0.529725151013402
mutation,7,131,12832,9,32,31,96,3074,0.75048828125,0.8168109466629433,3581,149,2368.62703211201,0.5782780840117212,0.7705357944411223,0.9900871424363702,5.962087010346462,0.5256580372275714
mutation,7,132,12928,14,42,42,96,3088,0.75390625,0.8204412175370008,3581,150,2380.9683812115995,0.5812911086942382,0.7710389835529792,0.9900871424363702,5.962910913688349,0.5357426413464115
mutation,7,133,13024,9,26,26,95,3097,0.756103515625,0.8229544819882715,3581,150,2389.382256984109,0.583345277584011,0.7715150975085919,0.9900871424363702,5.9633792856136925,0.5287525751789002
mutation,7,134,13120,9,35,35,93,3106,0.75830078125,0.825467746439542,3581,150,2397.7981720871235,0.5853999443572079,0.7719891088496856,0.9900871424363702,5.964245814249049,0.5323363714243301
mutation,7,135,13216,4,30,30,95,3110,0.75927734375,0.8265847528623289,3581,150,2403.3523307041014,0.586755940113306,0.7727820999048558,0.9900871424363702,5.964274614166431,0.5226359282222113
mutation,7,136,13312,9,37,37,95,3119,0.761474609375,0.8290980173135996,3581,150,2412.694749381758,0.5890368040482807,0.7735475310618012,0.9900871424363702,5.965095847980276,0.5304927063062413
mutation,7,137,13408,9,35,35,94,3128,0.763671875,0.8313320301591735,3581,151,2421.4302034942552,0.5911694832749647,0.7741145151835854,0.9900871424363702,5.965177386828925,0.5338135590075208
mutation,7,138,13504,10,40,39,94,3138,0.76611328125,0.8341245462161407,3581,151,2430.4620554277217,0.5933745252509086,0.7745258302828941,0.9900871424363702,5.9656536849344555,0.5382693087160866
mutation,7,139,13600,11,34,34,96,3149,0.768798828125,0.836917062273108,3581,152,2441.0672496868847,0.5959636840055871,0.7751880754801158,0.9900871424363702,5.966260428163993,0.5271788418968211
mutation,7,140,13696,10,30,30,94,3159,0.771240234375,0.8397095783300754,3581,152,2450.2089445399606,0.5981955431005763,0.7756280292940679,0.9900871424363702,5.967081146429628,0.5195059454212609
mutation,7,141,13792,5,26,26,94,3164,0.7724609375,0.8411058363585591,3581,152,2455.6139800110814,0.5995151318386429,0.7761106131514164,0.9900871424363702,5.9672088165867265,0.5184580376533667
mutation,7,142,13888,5,25,25,93,3169,0.773681640625,0.8425020943870427,3581,152,2461.056751721616,0.6008439335257851,0.7766035821147416,0.9900871424363702,5.967254668624852,0.5241395967411102
mutation,7,143,13984,5,22,22,96,3174,0.77490234375,0.8438983524155264,3581,152,2466.4423819419953,0.6021587846538075,0.7770769949407673,0.9900871424363702,5.967639413825496,0.5243095882179181
mutation,7,144,14080,3,31,31,92,3177,0.775634765625,0.8444568556269199,3581,153,2471.379562887553,0.603364151095594,0.7778972498859154,0.9900871424363702,5.967696590256015,0.5248042949801182
mutation,7,145,14176,7,28,28,96,3184,0.77734375,0.846411616866797,3581,153,2477.7234837791752,0.6049129599070252,0.77817948611155,0.9900871424363702,5.968077011777328,0.5316236959403509
mutation,7,146,14272,3,32,32,94,3187,0.778076171875,0.8472493716838871,3581,153,2482.627814422221,0.6061103062554251,0.7789858219084471,0.9900871424363702,5.968234499792471,0.532776619122481
mutation,7,147,14368,7,24,24,96,3194,0.77978515625,0.8492041329237643,3581,153,2489.15630648587,0.6077041763881519,0.7793225756060959,0.9900871424363702,5.968528001368645,0.5283932544814676
mutation,7,148,14464,8,40,40,96,3202,0.78173828125,0.8514381457693382,3581,153,2497.9047535716995,0.6098400277274657,0.7801076681985321,0.9900871424363702,5.968898277965717,0.5298398263249311
mutation,7,149,14560,3,27,27,95,3205,0.782470703125,0.8522759005864283,3581,153,2502.447029254965,0.6109489817517004,0.7807947049157457,0.9900871424363702,5.969111880721064,0.5280311681528986
mutation,7,150,14656,7,30,30,95,3212,0.7841796875,0.8542306618263055,3581,153,2509.15934131716,0.6125877298137598,0.7811828584424533,0.9900871424363702,5.96931437277035,0.5326645412642319
mutation,7,151,14752,3,35,35,95,3215,0.784912109375,0.8550684166433957,3581,153,2514.6020796508865,0.6139165233522672,0.7821468365943659,0.9900871424363702,5.9694185467490914,0.5294938068504931
mutation,7,152,14848,8,36,36,96,3223,0.786865234375,0.8573024294889695,3581,153,2522.4826230234066,0.6158404841365739,0.7826505190888634,0.9900871424363702,5.969803071022296,0.5316589936933747
mutation,7,153,14944,6,30,30,93,3229,0.788330078125,0.8589779391231499,3581,153,2529.271839120419,0.6174980075977585,0.7832988043110619,0.9900871424363702,5.970002312753877,0.5307271927456156
mutation,7,154,15040,7,28,28,95,3236,0.7900390625,0.860932700363027,3581,153,2537.0974160779706,0.6194085488471608,0.7840226872923272,0.9900871424363702,5.9699902766568655,0.5355910313515765
mutation,7,155,15136,6,32,32,93,3242,0.79150390625,0.8626082099972074,3581,153,2544.463702688535,0.6212069586641931,0.7848438317978207,0.9900871424363702,5.970220720056908,0.530794674491985
mutation,7,156,15232,5,24,24,93,3247,0.792724609375,0.8640044680256912,3581,153,2549.8996049870348,0.6225340832487878,0.7853093948220002,0.9900871424363702,5.970492332906632,0.5304821725715436
mutation,7,157,15328,6,28,28,95,3253,0.794189453125,0.8656799776598716,3581,153,2555.966481040706,0.6240152541603287,0.7857259394530298,0.9905647704305285,5.97069192367659,0.5344684645268393
mutation,7,158,15424,3,24,24,96,3256,0.794921875,0.8665177324769617,3581,153,2560.3123590720297,0.6250762595390698,0.7863367196167167,0.9905647704305285,5.9708723264718335,0.5380501415663074
mutation,7,159,15520,9,33,33,95,3265,0.797119140625,0.8690309969282324,3581,153,2569.5231578461726,0.6273249897085382,0.7869902474260866,0.9905647704305285,5.971325849851799,0.538183756691337
mutation,7,160,15616,4,39,39,96,3269,0.798095703125,0.8698687517453225,3581,154,2575.7484065660346,0.6288448258217858,0.7879316018862144,0.9905647704305285,5.971435050855136,0.5276229651248838
mutation,7,161,15712,4,27,27,94,3273,0.799072265625,0.8709857581681094,3581,154,2580.482968607261,0.630000724757632,0.7884152058072902,0.9905647704305285,5.971677745013635,0.5335756998959935
mutation,7,162,15808,10,30,30,95,3283,0.801513671875,0.8737782742250768,3581,154,2590.350123734127,0.6324096981772771,0.7890192274548057,0.9905647704305285,5.972043198889797,0.5244979811709473
mutation,7,163,15904,5,30,30,96,3288,0.802734375,0.8751745322535605,3581,154,2596.1005738455738,0.633813616661517,0.7895683010479239,0.9905647704305285,5.971957998575742,0.526748313181871
mutation,7,164,16000,7,29,29,95,3295,0.804443359375,0.8768500418877408,3581,155,2602.7607545416568,0.6354396373392717,0.7899122168563449,0.9905647704305285,5.9721809425495405,0.5384538986918881
mutation,7,165,16096,4,26,26,93,3299,0.805419921875,0.8779670483105277,3581,155,2608.3795178233136,0.6368114057185824,0.7906576289249208,0.9905647704305285,5.972199381719196,0.5239701748830248
mutation,7,166,16192,3,20,20,96,3302,0.80615234375,0.8785255515219212,3581,156,2612.3167614608346,0.6377726468410241,0.7911316660995865,0.9905647704305285,5.9722254833021555,0.5305405182219075
mutation,7,167,16288,3,24,24,94,3305,0.806884765625,0.8793633063390115,3581,156,2616.47758705859,0.6387884734029761,0.7916724923021452,0.9905647704305285,5.972360350362829,0.526447337034532
mutation,7,168,16384,6,30,30,96,3311,0.808349609375,0.8810388159731919,3581,156,2623.176652864848,0.6404239875158321,0.7922611455345359,0.9905647704305285,5.972702936367385,0.5317817594496365
mutation,7,169,16480,3,21,20,95,3314,0.80908203125,0.881876570790282,3581,156,2626.9223755012317,0.6413384705813554,0.7926742231446082,0.9905647704305285,5.972727404959134,0.521379665610161
mutation,7,170,16576,6,25,25,94,3320,0.810546875,0.8832728288187657,3581,157,2633.44691853135,0.6429313765945679,0.7932069031720934,0.9905647704305285,5.9728552120472465,0.5209781953750736
mutation,7,171,16672,4,36,36,93,3324,0.8115234375,0.8843898352415527,3581,157,2639.2706898931806,0.6443531957747023,0.7940044193421121,0.9905647704305285,5.973072847033804,0.5285405764117219
mutation,7,172,16768,3,22,22,95,3327,0.812255859375,0.8849483384529461,3581,158,2643.0616670264044,0.6452787273013683,0.7944279131428928,0.9905647704305285,5.973237420711485,0.5277081304277924
mutation,7,173,16864,4,31,31,94,3331,0.813232421875,0.8860653448757331,3581,158,2648.1293003698074,0.6465159424730975,0.7949952868117104,0.9905647704305285,5.973506697516395,0.5326790540114
mutation,7,174,16960,4,24,24,92,3335,0.814208984375,0.88718235129852,3581,158,2652.755190795828,0.6476453102528877,0.7954288428173398,0.9905647704305285,5.973936199710764,0.526491010520121
mutation,7,175,17056,6,32,32,96,3341,0.815673828125,0.8888578609327004,3581,158,2659.0801498732303,0.6491894897151441,0.7958934899351183,0.9905647704305285,5.974107559900267,0.5353288338118909
mutation,7,176,17152,2,24,24,95,3343,0.816162109375,0.8894163641440939,3581,158,2663.0060554754036,0.6501479627625497,0.7965917007105605,0.9905647704305285,5.974196947683529,0.5246821684571097
mutation,7,177,17248,5,29,29,93,3348,0.8173828125,0.8908126221725775,3581,158,2669.4915996746563,0.6517313475768204,0.7973391874774959,0.9905647704305285,5.974392175370447,0.528407538329294
mutation,7,178,17344,5,32,32,93,3353,0.818603515625,0.8922088802010611,3581,158,2675.3057483053176,0.6531508174573529,0.7978842076663637,0.9905647704305285,5.974543038593346,0.5209016961741755
mutation,7,179,17440,4,24,24,94,3357,0.819580078125,0.893325886623848,3581,158,2680.4900192421296,0.6544165086040356,0.7984778132982215,0.9905647704305285,5.974647220769807,0.5325471777780253
mutation,7,180,17536,2,21,21,95,3359,0.820068359375,0.8938843898352415,3581,158,2683.641429102132,0.6551858957768877,0.7989405862167704,0.9905647704305285,5.974687752259969,0.5273289657128104
mutation,7,181,17632,5,36,36,95,3364,0.8212890625,0.8952806478637252,3581,158,2689.625810768539,0.6566469264571628,0.7995320483854158,0.9905647704305285,5.9748793260927755,0.5304716671672809
mutation,7,182,17728,4,34,34,96,3368,0.822265625,0.8961184026808154,3581,159,2695.6442280043166,0.6581162666026164,0.8003694263670774,0.9905647704305285,5.974901765510719,0.5258654631255848
mutation,7,183,17824,5,29,29,94,3373,0.823486328125,0.8969561574979056,3581,161,2700.9768142863054,0.6594181675503675,0.8007639532423082,0.9905647704305285,5.9750535494400365,0.5256102004423024
mutation,7,184,17920,7,35,35,94,3380,0.8251953125,0.898631667132086,3581,162,2708.567012816139,0.6612712433633152,0.8013511872237098,0.9905647704305285,5.974979589184652,0.5196403950190713
