txn_id,date,stmt,desc_full,withdrawal,deposit,balance,category_draft,scope,confidence,gst_candidate,flags,needs_human_review
ANZ-BE-deeb9dbd6bb8,2026-02-02,26,PAYMENT FROM CARMY PTY LTD | EFFECTIVE DATE 01 FEB 2026,0.0,6000.0,8484.72,Income-Candidate,business,0.55,0.0,,True
ANZ-BE-e1058cc8e6b1,2026-02-02,26,VISA DEBIT PURCHASE CARD 5746 | ZA TOBACCO BEECROFT BEECROFT | EFFECTIVE DATE 29 JAN 2026,7.11,0.0,8477.61,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-d581df581ed0,2026-02-02,26,VISA DEBIT PURCHASE CARD 5746 | KMART 1246 CASTLE HILL | EFFECTIVE DATE 31 JAN 2026,22.0,0.0,8455.61,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-a1384cdd87ad,2026-02-02,26,VISA DEBIT PURCHASE CARD 5746 | TEMU.COM PARRAMATTA | EFFECTIVE DATE 29 JAN 2026,193.78,0.0,8261.83,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-0b350e4b33ea,2026-02-02,26,EFTPOS | INSPIRATIONS PAINT DUR DURAL AU | EFFECTIVE DATE 31 JAN 2026,194.51,0.0,8067.32,Materials-Tools,business,0.8,17.68,,False
ANZ-BE-aa9d123c9528,2026-02-02,26,VISA DEBIT PURCHASE CARD 5746 | SP MONTU GROUP PTY LTD EAST MELBOURN | EFFECTIVE DATE 31 JAN 2026,288.0,0.0,7779.32,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-84bd8f1ec411,2026-02-02,26,VISA DEBIT PURCHASE CARD 5746 | TEMU.COM PARRAMATTA | EFFECTIVE DATE 29 JAN 2026,329.62,0.0,7449.7,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-311b0a64e03e,2026-02-02,26,ANZ ATM | CASTLE HILL BRANCH #1 CASTLE HILL NS | EFFECTIVE DATE 31 JAN 2026,600.0,0.0,6849.7,Drawing-Cash,[OPEN],0.8,0.0,,True
ANZ-BE-089c3762ccb2,2026-02-02,26,ANZ MOBILE BANKING PAYMENT 952361 | TO ROSECAP PTY LTD | EFFECTIVE DATE 01 FEB 2026,1059.0,0.0,5790.7,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-a129d66b37ce,2026-02-02,26,ANZ MOBILE BANKING PAYMENT 946928 | TO HAMED LOTFI | EFFECTIVE DATE 01 FEB 2026,2000.0,0.0,3790.7,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-9d967a2751df,2026-02-02,26,ANZ MOBILE BANKING PAYMENT 951305 | TO ALI AMIRI | EFFECTIVE DATE 01 FEB 2026,2941.0,0.0,849.7,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-0f2fdc9d97ae,2026-02-03,26,VISA DEBIT PURCHASE CARD 5746 | TPG INTERNET PTY LTD NORTH RYDE | EFFECTIVE DATE 31 JAN 2026,64.99,0.0,784.71,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-b67f217c5041,2026-02-03,26,ANZ MOBILE BANKING PAYMENT 618302 | TO ARMIN MOHEBIAFZAP,400.0,0.0,384.71,Associate-Payment,[OPEN],0.7,0.0,ASSOCIATE:Armin;DIV7A-CANDIDATE,True
ANZ-BE-6d26a6977ada,2026-02-05,26,PAYMENT FROM CARMY PTY LTD,0.0,4000.0,4384.71,Income-Candidate,business,0.55,0.0,,True
ANZ-BE-94b5a1a0fde3,2026-02-05,26,VISA DEBIT PURCHASE CARD 5746 | TPG INTERNET PTY LTD NORTH RYDE | EFFECTIVE DATE 03 FEB 2026,64.99,0.0,4319.72,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-4527c7656e87,2026-02-06,26,VISA DEBIT DEPOSIT | TPG INTERNET PTY LTD NORTH RYDE | EFFECTIVE DATE 04 FEB 2026,0.0,64.99,4384.71,Income-Candidate,business,0.55,0.0,,True
ANZ-BE-f83480bfdbc1,2026-02-06,26,PAYMENT FROM ARMIN MOHEBIAFZAL,0.0,200.0,4584.71,Associate-Inflow,[OPEN],0.6,0.0,ASSOCIATE:Armin,True
ANZ-BE-a913ce69db37,2026-02-06,26,VISA DEBIT PURCHASE CARD 5746 | 7-ELEVEN 2219 EPPING | EFFECTIVE DATE 04 FEB 2026,89.01,0.0,4495.7,Fuel,business,0.7,8.09,,False
ANZ-BE-88f37a3763bf,2026-02-09,26,VISA DEBIT PURCHASE CARD 5746 | BUNNINGS 634000 MINCHINBURY | EFFECTIVE DATE 05 FEB 2026,10.05,0.0,4485.65,Materials-Tools,business,0.8,0.91,,False
ANZ-BE-7dbe111c9e26,2026-02-09,26,VISA DEBIT PURCHASE CARD 5746 | SP ALTERNALEAF EAST MELBOURN | EFFECTIVE DATE 05 FEB 2026,29.0,0.0,4456.65,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-38ec76e28c16,2026-02-09,26,VISA DEBIT PURCHASE CARD 5746 | IGG SINGAPORE PTE. LTD. SINGAPORE | EFFECTIVE DATE 07 FEB 2026,30.99,0.0,4425.66,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-9e7b01f3dfec,2026-02-09,26,VISA DEBIT PURCHASE CARD 5746 | WOOLWORTHS/BEECROFT RD & BEECROFT | EFFECTIVE DATE 05 FEB 2026,143.65,0.0,4282.01,Groceries,[OPEN],0.6,0.0,,True
ANZ-BE-fa85f22f551a,2026-02-09,26,ANZ MOBILE BANKING PAYMENT 267625 | TO ARMIN MOHEBIAFZAP | EFFECTIVE DATE 07 FEB 2026,500.0,0.0,3782.01,Associate-Payment,[OPEN],0.7,0.0,ASSOCIATE:Armin;DIV7A-CANDIDATE,True
ANZ-BE-18edcb60c42a,2026-02-09,26,ANZ ATM | CASTLE HILL BRANCH #1 CASTLE HILL NS | EFFECTIVE DATE 08 FEB 2026,500.0,0.0,3282.01,Drawing-Cash,[OPEN],0.8,0.0,,True
ANZ-BE-167c19f722c6,2026-02-09,26,ANZ MOBILE BANKING PAYMENT 121154 | TO ROSECAP PTY LTD | EFFECTIVE DATE 08 FEB 2026,690.0,0.0,2592.01,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-b8ab7f15e364,2026-02-10,26,VISA DEBIT PURCHASE CARD 5746 | TRANSPORTFORNSW TAP SYDNEY | EFFECTIVE DATE 07 FEB 2026,9.65,0.0,2582.36,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-0f08c0ab3535,2026-02-12,26,EFTPOS | AIRTASKER* 19529710X\,14.9,0.0,2567.46,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-ddc6b704b8e2,2026-02-12,26,EFTPOS | AIRTASKER* 19529865X\,15.9,0.0,2551.56,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-3c41bcb14761,2026-02-12,26,VISA DEBIT PURCHASE CARD 5746 | EXPRESSVPN.COM GIBRALTAR | 21.99 USD INC O/S FEE $0.94 | EFFECTIVE DATE 10 FEB 2026,32.34,0.0,2519.22,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-789912773a85,2026-02-12,26,EFTPOS | SNAP FITNE* SNAP FITNE\,49.9,0.0,2469.32,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-a260b2208ec8,2026-02-12,26,PAYMENT | TO ALLIANZ INSURE 109258317017226043,113.24,0.0,2356.08,Insurance,business,0.7,10.29,,False
ANZ-BE-bac2817e9059,2026-02-13,26,PAYMENT FROM SCOTT A WALKER,0.0,450.0,2806.08,Income-Candidate,business,0.55,0.0,,True
ANZ-BE-7181028ade04,2026-02-13,26,VISA DEBIT PURCHASE CARD 5746 | TRANSPORTFORNSW TAP SYDNEY | EFFECTIVE DATE 10 FEB 2026,6.99,0.0,2799.09,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-693036044b9b,2026-02-13,26,VISA DEBIT PURCHASE CARD 5746 | PETERSHAM SUPERMARKET PETERSHAM | EFFECTIVE DATE 11 FEB 2026,24.13,0.0,2774.96,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-795b26dc66ed,2026-02-13,26,VISA DEBIT PURCHASE CARD 5746 | SQ *CHILD FOUNDATION AUST 1800595310 | EFFECTIVE DATE 11 FEB 2026,27.0,0.0,2747.96,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-ef6f96be86dd,2026-02-13,26,VISA DEBIT PURCHASE CARD 5746 | WOOLWORTHS/BEECROFT RD & BEECROFT | EFFECTIVE DATE 11 FEB 2026,27.5,0.0,2720.46,Groceries,[OPEN],0.6,0.0,,True
ANZ-BE-5c091060de6f,2026-02-13,26,VISA DEBIT PURCHASE CARD 5746 | BP CENTRE 2268 WEST PYMBLE | EFFECTIVE DATE 10 FEB 2026,50.41,0.0,2670.05,Fuel,business,0.7,4.58,,False
ANZ-BE-db388852eacb,2026-02-13,26,ANZ MOBILE BANKING PAYMENT 056625 | TO ARMIN MOHEBIAFZAP,1800.0,0.0,870.05,Associate-Payment,[OPEN],0.7,0.0,ASSOCIATE:Armin;DIV7A-CANDIDATE,True
ANZ-BE-c3cc2558465c,2026-02-16,26,PAYMENT FROM SCOTT A WALKER | EFFECTIVE DATE 15 FEB 2026,0.0,450.0,1320.05,Income-Candidate,business,0.55,0.0,,True
ANZ-BE-45436914905b,2026-02-16,26,VISA DEBIT PURCHASE CARD 5746 | GOOGLE ONE BARANGAROO | EFFECTIVE DATE 13 FEB 2026,6.49,0.0,1313.56,Software-Subscriptions,business,0.6,0.59,,True
ANZ-BE-b52f97323e83,2026-02-16,26,VISA DEBIT PURCHASE CARD 5746 | TRANSPORTFORNSW TAP SYDNEY | EFFECTIVE DATE 11 FEB 2026,8.66,0.0,1304.9,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-f7e3909e2fbe,2026-02-16,26,VISA DEBIT PURCHASE CARD 5746 | TRANSPORTFORNSW TAP SYDNEY | EFFECTIVE DATE 13 FEB 2026,13.36,0.0,1291.54,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-46f98fc8f365,2026-02-16,26,VISA DEBIT PURCHASE CARD 5746 | TRANSPORTFORNSW TAP SYDNEY | EFFECTIVE DATE 12 FEB 2026,14.18,0.0,1277.36,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-03eaed6c845c,2026-02-16,26,VISA DEBIT PURCHASE CARD 5746 | REBTEL STOCKHOLM | EFFECTIVE DATE 14 FEB 2026,15.0,0.0,1262.36,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-86b2d5cd5641,2026-02-16,26,VISA DEBIT PURCHASE CARD 5746 | GOOGLE YOUTUBEPREMIUM BARANGAROO | EFFECTIVE DATE 14 FEB 2026,16.99,0.0,1245.37,Software-Subscriptions,business,0.6,1.54,,True
ANZ-BE-49d665203d71,2026-02-16,26,EFTPOS | FELIX MOBILE\ | EFFECTIVE DATE 14 FEB 2026,20.0,0.0,1225.37,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-3895cb68e5b4,2026-02-16,26,VISA DEBIT PURCHASE CARD 5746 | ANTHROPIC ANTHROPIC.COM | 16.50 USD INC O/S FEE $0.69 | EFFECTIVE DATE 13 FEB 2026,24.02,0.0,1201.35,Software-Subscriptions,business,0.6,2.18,,True
ANZ-BE-8e367147bcb1,2026-02-16,26,EFTPOS | NO.1 MALATANG PENRITH PENRITH AU,35.27,0.0,1166.08,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-9fe382a77e73,2026-02-16,26,VISA DEBIT PURCHASE CARD 5746 | 7-ELEVEN 2128 CARLINGFORD | EFFECTIVE DATE 12 FEB 2026,50.08,0.0,1116.0,Fuel,business,0.7,4.55,,False
ANZ-BE-bb1c41d95f56,2026-02-16,26,EFTPOS | INSP PAINT EPPING EPPING NSWAU | EFFECTIVE DATE 14 FEB 2026,56.82,0.0,1059.18,Materials-Tools,business,0.8,5.17,,False
ANZ-BE-5ffe87df6fea,2026-02-16,26,ANZ MOBILE BANKING PAYMENT 537927 | TO ARMIN MOHEBIAFZAP,500.0,0.0,559.18,Associate-Payment,[OPEN],0.7,0.0,ASSOCIATE:Armin;DIV7A-CANDIDATE,True
ANZ-BE-19804c9b6122,2026-02-17,26,VISA DEBIT PURCHASE CARD 5746 | APPLE.COM/BILL SYDNEY | EFFECTIVE DATE 15 FEB 2026,4.49,0.0,554.69,Software-Subscriptions,business,0.6,0.41,,True
ANZ-BE-cd093d058729,2026-02-17,26,EFTPOS | INSP PAINT EPPING EPPING NSWAU,10.5,0.0,544.19,Materials-Tools,business,0.8,0.95,,False
ANZ-BE-6cb51a8df9a0,2026-02-17,26,VISA DEBIT PURCHASE CARD 5746 | INTUIT QUICKBOOKS SYDNEY | EFFECTIVE DATE 15 FEB 2026,33.0,0.0,511.19,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-c0eea97245e0,2026-02-17,26,VISA DEBIT PURCHASE CARD 5746 | 7-ELEVEN 2143 ARNCLIFFE | EFFECTIVE DATE 15 FEB 2026,82.79,0.0,428.4,Fuel,business,0.7,7.53,,False
ANZ-BE-d2b3b1975e93,2026-02-18,26,VISA DEBIT PURCHASE CARD 5746 | OFFICEWORKS 0256 NORTH NORTHMEAD | EFFECTIVE DATE 16 FEB 2026,10.0,0.0,418.4,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-1233319a15d3,2026-02-18,26,VISA DEBIT PURCHASE CARD 5746 | TRANSPORTFORNSW TAP SYDNEY | EFFECTIVE DATE 15 FEB 2026,16.46,0.0,401.94,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-1b4e8597953e,2026-02-18,26,VISA DEBIT PURCHASE CARD 5746 | OFFICEWORKS 0256 NORTHMEAD | EFFECTIVE DATE 16 FEB 2026,19.5,0.0,382.44,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-1473eebc054e,2026-02-18,26,VISA DEBIT PURCHASE CARD 5746 | BP EDGECLIFF 7256 EDGECLIFF | EFFECTIVE DATE 13 FEB 2026,32.3,0.0,350.14,Fuel,business,0.7,2.94,,False
ANZ-BE-d091287962d7,2026-02-18,26,VISA DEBIT PURCHASE CARD 5746 | OFFICEWORKS BENTLEIGH EAS | EFFECTIVE DATE 16 FEB 2026,35.42,0.0,314.72,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-23c9ebc849de,2026-02-18,26,VISA DEBIT PURCHASE CARD 5746 | SPEEDWAY FUELS HABER HABERFIELD | EFFECTIVE DATE 15 FEB 2026,38.99,0.0,275.73,Fuel,business,0.7,3.54,,False
ANZ-BE-b6ea3b4caa87,2026-02-18,26,VISA DEBIT PURCHASE CARD 5746 | PAYPAL *PYPL PAYIN4 1800073263 | EFFECTIVE DATE 16 FEB 2026,40.87,0.0,234.86,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-61d467a253d8,2026-02-19,26,PAYMENT FROM ARMIN MOHEBIAFZAL,0.0,150.0,384.86,Associate-Inflow,[OPEN],0.6,0.0,ASSOCIATE:Armin,True
ANZ-BE-639b2aada0bb,2026-02-19,26,VISA DEBIT PURCHASE CARD 5746 | WESTFIELD PENRITH PENRITH | EFFECTIVE DATE 16 FEB 2026,9.0,0.0,375.86,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-ccedb0438fee,2026-02-19,26,VISA DEBIT PURCHASE CARD 5746 | TEMU.COM PARRAMATTA | EFFECTIVE DATE 17 FEB 2026,30.47,0.0,345.39,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-9fb5a06052d5,2026-02-20,26,PAYMENT FROM ARMIN MOHEBIAFZAL,0.0,335.0,680.39,Associate-Inflow,[OPEN],0.6,0.0,ASSOCIATE:Armin,True
ANZ-BE-df7db560f315,2026-02-20,26,PAYMENT FROM SCOTT A WALKER,0.0,470.0,1150.39,Income-Candidate,business,0.55,0.0,,True
ANZ-BE-2a84db4e35ba,2026-02-20,26,PAYMENT FROM MEHRDAD MANSOURI,0.0,1000.0,2150.39,Income-Candidate,business,0.55,0.0,,True
ANZ-BE-62b32e6ebd55,2026-02-20,26,VISA DEBIT PURCHASE CARD 5746 | REDDY EXPRESS 1691 FIVE DOCK | EFFECTIVE DATE 18 FEB 2026,7.0,0.0,2143.39,Misc,[OPEN],0.3,0.0,,True
ANZ-BE-3cb92ce13f80,2026-02-20,26,ANZ MOBILE BANKING PAYMENT 146377 | TO ARMIN MOHEBIAFZAP,470.0,0.0,1673.39,Associate-Payment,[OPEN],0.7,0.0,ASSOCIATE:Armin;DIV7A-CANDIDATE,True
ANZ-BE-8b4dff3e9ca9,2026-02-20,26,ANZ MOBILE BANKING PAYMENT 226160 | TO ROSECAP PTY LTD,1334.26,0.0,339.13,Misc,[OPEN],0.3,0.0,,True
